cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
40296953,2,CONDOMINIO UP POMPEIA,AVENIDA,POMPEIA,593,VILA POMPEIA,05023000,SP,7107,4110700,
36977555,2,,RUA,21 BE,1240,JARDIM KENNEDY,13501380,SP,6979,4753900,"3314710,3314799,4619200,4646001,4646002,4649408,7739099"
38366907,2,NATURALLE DO BRASIL,RUA,MANDIORE,358,VILA FORMOSA,03360015,SP,7107,4646001,4772500
38258328,2,,FAZENDA,SAO MIGUEL,S/N,ZONA RURAL,15620000,SP,6665,0151201,0151203
37143224,2,OURO 2,RUA,OSVALDO ORLANDO DA COSTA,652,RESIDENCIAL COSMOS,13059091,SP,6291,4110700,
40525949,2,,SITIO,SANTO ANTONIO,SN,CACHOEIRA DOS CASTILHOS,15950000,SP,7013,0113000,
38329922,2,NICNET SOLUCOES EM INTERNET,AVENIDA,ANGELO MARTINS TRISTAO,27,CENTRO,14770000,SP,6341,6110803,"6110801,6141800,6142600,6190601,6190699,6202300,6203100,6209100,7739099,8220200"
40012755,2,,CHACARA,SAO JOAO,999999,RURAL,13539899,SP,6523,0113000,
37648390,2,,SITIO,SANTANA,S/N,BARRA MANSA,17201970,SP,6607,0113000,
40299810,2,,RUA,VEREADOR EURIPEDES RAMA PARDAL,121,GUATURINHO,07756595,SP,6285,5211702,"5211701,5211799,5212500"
41183905,2,,ESTRADA,MUNICIPAL VELHA BEBEDOURO A TURVINIA,SN,RURAL,14700970,SP,6221,0151201,
38483993,2,,RODOVIA,BR 153 SENTIDO GETULINA A LINS,S/N,AREA RURAL DE GETULINA,16457899,SP,6441,0113000,"0116401,0111302,0115600,0119999"
40877434,2,,SITIO,SAO JOAO,SN,AREA RURAL,18919899,SP,7029,0115600,"0111302,0119906"
36941106,2,,AVENIDA,DA SAUDADE,3710,VILA SANTA CRUZ,15014020,SP,7097,8599604,"6821802,7020400,7319002,7319004,7490104,8211300,8219999,8550302,8599699"
38172732,2,,FAZENDA,SAO SEBASTIAO,SN,AREA RURAL DE POLONI,15164899,SP,6899,0151201,
38231686,2,,FAZENDA,FAZENDA SANTA CRUZ,2,AGUA LIMPA - ZONA RURAL,17700000,SP,6793,0113000,"0111302,0151201,6462000,6810201,6810202"
39814105,2,,RUA,CONEGO LADEIRA,340,VILA MAZZEI,02309080,SP,7107,4110700,
39768788,2,,SITIO,SAO PEDRO,S/N,AREA RURAL DE SARUTAIA,18849899,SP,7125,0115600,"0119905,0134200,0111399,0151201"
40630480,2,,SITIO,KAWAUSHI,SN,SECCAO CASCATA,17690000,SP,6215,0151201,"0119906,0111302,0115600,0112199"
39933408,2,NEW LIFE TABOAO SPE,RUA,DAS GARDENIAS,398,PARQUE ASSUNCAO,06753450,SP,7157,4110700,
38016159,2,,AVENIDA,NOVA CANTAREIRA,3784,TUCURUVI,02340001,SP,7107,8650004,9313100
38047620,2,,SITIO,BOA VISTA,S/N,ZONA RURAL,16230000,SP,6855,0121101,"0111302,0151201,0113000"
39899317,2,CLINICA LUMA,RUA,PROF PEDREIRA DE FREITAS,937,TATUAPE,03312052,SP,7107,8650003,"8550302,8599604,8599699,8650002,8650004,8650005,8650006,8650099,8690901"
37921643,2,,SITIO,ESPERANCA,S/N,GRANADA,17650000,SP,6481,0116401,
40180567,2,,AVENIDA,ANTONIO ORTEGA,3864,PINHAL,13317212,SP,6269,7739099,"3313901,3313999,3314706,4673700,6463800,6810202"
39266698,2,CONDOMINIO MIRUS VILA MADALENA,RUA,RODRIGO LOBATO,110,JARDIM VERA CRUZ,05030130,SP,7107,4110700,
37504105,2,,ESTRADA MUNICIPAL,VIA ALTO DA SERRA,S/N,SAO JOAO,13524899,SP,7109,0115600,"0111302,0111303"
37119990,2,NEON ABDON BATISTA,RUA,ABDON BATISTA,156,PARQUE DAS PAINEIRAS,03694020,SP,7107,4110700,
37245601,2,,AVENIDA,JOSE IGNACIO BICUDO,230,JARDIM SAO LEOPOLDO,12228180,SP,7099,4711302,"4721102,4722901"
37779606,2,ATENAS DISTRIBUIDORA DE COMBUSTIVEIS,RODOVIA,SP-308 (RODOVIA DO ACUCAR),S/N,ALAMBARI DE CIMA,13399899,SP,6981,4681801,4681805
40754831,2,,AVENIDA,BRIG FARIA LIMA,3900,ITAIM BIBI,04538132,SP,7107,8630503,"8610101,8630501,8630502,8640299"
37498897,2,,ESTANCIA,RUFO,S/N,ZONA RURAL,15140000,SP,6195,0113000,
38047620,2,,SITIO,SANTO ANTONIO,S/N,CASSEMIRO,16230000,SP,6855,0113000,"0121101,0111302,0151201"
40959334,2,,CHACARA,RISUBE,SN,ZONA RURAL,17626899,SP,7201,0116401,"0151201,0111302,0139399"
40041681,2,,AVENIDA,GERALDO AZZONI,S/N,RIO ACIMA,13215840,SP,6619,0152102,
39845109,2,,RUA,DO BOM JESUS,292,CENTRO,18530027,SP,7191,4711302,"1091102,4721102,4722901,4724500,4729699,4755502,5611203"
40184326,2,,FAZENDA,VARGINHA,SN,ZONA RURAL,14620000,SP,6787,0113000,0151201
37598151,2,,AREA,SITIO SANTO ANTONIO DAS PIMENTAS,SN,AREA RURAL DE SERTAOZINHO,14178899,SP,7135,0113000,
39275661,2,,SITIO,SANTA TEREZINHA,SN,CORREGO DO MARIMBONDO,15715970,SP,7249,0151201,0151202
38005151,2,,ESTRADA,SANTA CATARINA KM 4,SN,SANTA CATARINA,08940000,SP,6231,0153902,"0153901,0151201,0119999"
37378477,2,BBS VEICULOS MEGA STORE,RUA,CAP LUIS RAMOS,32,VILA GUILHERME,02066010,SP,7107,5211799,5223100
37373401,2,,AVENIDA,DAS NACOES UNIDAS,12399,BROOKLIN PAULISTA,04578000,SP,7107,6204000,"4321500,4652400"
37348472,2,,AREA,FAZENDA SANTA ADELINA IV,S/N,BOA VISTA DO SAO LOURENCO,14907899,SP,6555,0113000,
39234328,2,,SITIO,SANTA RITA,S/N,AREA RURAL DE ALTINOPOLIS,14359899,SP,6119,0113000,"0115600,0134200"
41172970,2,,ESTRADA,MUNIC MIRASSOL A BARRA DOURADA,SN,AREA RURAL DE MIRASSOL,15138899,SP,6707,0151201,0151202
41270493,2,RESIDENCIAL AQUARELA,AVENIDA,JOAO AFONSO COSTA,SN,CONJUNTO HABITACIONAL HUGO LACORTE VITALLE,14875445,SP,6587,4110700,
38158530,2,,SITIO,MONTE ALEGRE I I,S/N,ALTO IRIS,17830000,SP,6421,0151201,0113000
37951721,2,,AVENIDA,CEL FIRMO VIEIRA DE CAMARGO,135,CENTRO,18270770,SP,7181,7820500,"6204000,6399200,6493000,7020400,8219999"
40877434,2,,GRANJA,SAO CARLOS,0,AREA RURAL,18919899,SP,7029,0115600,"0111302,0119906"
40877434,2,,SITIO,SERRINHA,SN,AREA RURAL,18919899,SP,7029,0115600,"0111302,0119906"
38276166,2,,ESTANCIA,HORIZONTE,SN,GRUTA,19590000,SP,7159,0115600,
38955142,2,,AVENIDA,GUINLE,574,CIDADE INDUSTRIAL SATELITE DE SAO PAULO,07221070,SP,6477,2592602,
40792208,2,RESIDENCIAL AUTENTICITA,RUA,LIMEIRA,1850,LAGOA SECA,13454214,SP,7017,4110700,
38036132,2,,AVENIDA,EXPEDICIONARIO CARMELINO DE JESUS,313,VILA PILAR,07401775,SP,6177,9430800,"8511200,9499500"
41021519,2,,FAZENDA,ESTRELA DALVA,SN,ZONA RURAL,15460000,SP,6497,0139306,
38843249,2,,RUA,URBANO SANTOS,599,SITIO DOS BRITOS,07182320,SP,6477,4530701,4541202
37871447,2,,AVENIDA,SAO JOAO,686,JARDIM ESPLANADA II,12242840,SP,7099,4789004,"4623101,4623109,4644302,4771704,7500100,9609208"
38450809,2,,SITIO,RANCHO DOIS IRMAOS,SN,ITAPEUNA,11960000,SP,6397,0133402,
37022101,2,,AREA,RURAL - SITIO SAO CARLOS,S/N,FAZENDA BOA VISTA DO JACARE,14949899,SP,6493,0113000,
37438855,2,,ESTANCIA,PALMEIRA,S/N,TRES PONTES,16800000,SP,6703,0151201,"0119999,0151202"
40615576,2,,SITIO,SANTO ANTONIO,S/N,ZONA RURAL,15869899,SP,6489,0113000,
38972152,2,,RODOVIA,ITUVERAVA A JERIQUARA KM 06 A ESQUERDA,S/N,ZONA RURAL,14500000,SP,6583,0151201,
37013106,2,,FAZENDA,FAZENDINHA DO RETIRO,SN,ZONA RURAL,15178899,SP,7169,0151202,0151201
38276166,2,,FAZENDA,SOSSEGO GLEBA B,SN,AREA RURAL DE ITORORO DO PARANAPANEMA,19208899,SP,6885,0115600,
37069324,2,AIRE ALTO DE PINHEIROS,RUA,PEREIRA LEITE,100,SUMAREZINHO,05442000,SP,7107,4110700,
36838512,2,,FAZENDA,SANTA MARIA,S/N,AREA RURAL DE MIRASSOL,15138899,SP,6707,0139306,
37959017,2,,SITIO,SAO SEBASTIAO,S/N,ZONA RURAL,15150000,SP,6729,0151201,
39822527,2,,SITIO,SAO JOSE E FAZENDA ROSARIO,S/N,ZONA RURAL,18769899,SP,6329,0113000,"0115600,0111302"
38193262,2,,RUA,ALEGRE,470,SANTA PAULA,09550250,SP,7077,8211300,"6821801,6821802,8219999"
41057887,2,,SITIO,SAO PEDRO,SN,AREA RURAL DE ARANDU,18719899,SP,6161,0115600,"0111302,0111303,0119905"
37609089,2,,MARGEM,ESQUERDA DO BAIRRO DA BARRA,S/N,BAIRRO DA BARRA,18169899,SP,7007,0151201,"0111302,0111303,0115600,0119905,0151202,0153902,0154700,0155503"
37789819,2,,SITIO,SAO JERONIMO,S/N,RURAL,17154899,SP,0810,0115600,"0111302,0111303,0111399"
39822527,2,,SITIO,AGUA DO MONJOLO,S/N,ZONA RURARL,18769899,SP,6329,0113000,"0115600,0111302"
39933439,2,GP MOTOCICLE,AVENIDA,JOAQUIM CONSTANTINO,4689,JARDIM SATELITE,19063008,SP,6929,4530702,"4530701,4541203"
37806405,2,360 PARK VIEW,AVENIDA,DO ANASTACIO,S/N,CITY AMERICA,05119000,SP,7107,4110700,
38947555,2,,RUA,ADEMAR DE BARROS,99,CENTRO,13870080,SP,7083,4772500,"4646002,4729699,4759899,4789099"
38323850,2,,RODOVIA,FELICIANO SALES CUNHA KM 585,S/N,BARREIRO,15355000,SP,6479,0141502,0141501
39818875,2,,RODOVIA,FELICIANO SALES CUNHA,KM 550,FAZENDA LIMOEIRO,15300000,SP,6439,0139306,
39814044,2,,RUA,DOUTOR ANTONIO BENTO,241,SANTO AMARO,04750000,SP,7107,4110700,
39608915,2,,SITIO,NOSSA SENHORA APARECIDA II,S/N,AREA RURAL DE MARTINOPOLIS,19509899,SP,6685,0119999,0121101
39822527,2,,SITIO,SERTAOZINHO,S/N,AREA RURAL DE CERQUEIRA CESAR,18769899,SP,6329,0113000,"0111302,0111399,0115600"
36905132,2,,RUA,SEBASTIAO DE SOUZA SILVA,N. 172,PARQUE LAGUNA,06795030,SP,7157,4684201,"2229301,2229302,2229399,4618499,4619200,4930201,4930202,4930203"
39467292,2,COORDENADORIA DA CENTRAL DE COMPRAS,AVENIDA,RANGEL PESTANA,300,SE,01017911,SP,7107,8411600,
40554548,2,,SITIO,SITIO LIBERDADE,SN,PORTAL DO CEU,16710899,SP,6465,0113000,
40659276,2,CONDOMINIO RESIDENCIAL MEU PLANO & JOSE BONIFACIO,AVENIDA,JOSE PINHEIRO BORGES S/N,S/N,VILA CAMPANELA,08220900,SP,7107,4110700,
40404724,2,,SITIO,SANTA HELENA,S/N,AGUA LIMPA,16270000,SP,6443,0113000,0115600
40169832,2,,FAZENDA,SANTA TEREZINHA,SN,AREA RURAL,19714899,SP,6811,0113000,"0111302,0115600,0151203"
40129327,2,,ESTRADA,MUNICIPAL G.MONTEIRO/BAIRRO PROGRESSO,KM,PROGRESSO,16220000,SP,6431,0151201,"0151202,0151203,0121101"
37563880,2,RESIDENCIAL NASCENTE DO JEQUITIBÁ,RUA, ONZE,SN,JARDIM CIDADE PIRITUBA,02945220,SP,7107,4110700,
39680402,2,,AREA,ESTANCIA ARUANA,S/N,AREA RURAL DE GUARARAPES,16709899,SP,6465,0113000,
38113351,2,NECTAR ORIGINAL FAST FOOD RESTAURANTES LTDA,AVENIDA,PEDROSO DE MORAIS,1485,PINHEIROS,05419001,SP,7107,5611203,"4729699,5611201,5620104,7740300"
39403946,2,,RECANTO,BELA VIDA,S/N,AREA RURAL DE TUPA,17626899,SP,7201,4686902,"1359600,4789099"
39373347,2,,RODOVIA,FRANCISCO SCHUMAHER SENTIDO CABECEIRA DAS AGUAS PARA,S/N,ZONA RURAL,15559899,SP,6135,0151201,
37969285,2,,ESTANCIA,ESPERANCA,SN,AREA RURAL DE IPIGUA,15109899,SP,0800,0119901,"0119904,0119907,0119908,0119909,0121101,0121102,0131800,0132600,0133402,0133403,0133407,0133408,0133410,0133411,0133499,0151201,0151202,0155501"
37842149,2,RESIDENCIAL BEATRIZ,RUA,JOAO MENDES JUNIOR,1018,SITIO DO CAMPO,11725060,SP,6921,4110700,
41058189,2,GAUTENG,AVENIDA,ERNESTO IGEL,3914,BONFIM,13147070,SP,6831,4930203,"4930201,4930202"
39931544,2,,FAZENDA,CIPOPAL,S/N,ZONA RURAL,14419899,SP,6827,0113000,
39822527,2,,ESTANCIA,SANTA ELISA,S/N,ZONA RURAL,18769899,SP,6329,0113000,
39931544,2,,FAZENDA,BELO HORIZONTE,S/N,ZONA RURAL,14419899,SP,6827,0113000,
38053618,2,,SITIO,NOVO TEMPO,S/N,PITANGUEIRAS,15857899,SP,7221,0133404,
38208068,2,,FAZENDA,PAQUETA,SN,ZONA RURAL,16129899,SP,6155,0139306,
38333763,2,,SITIO,SANTA LUZIA,S/N,AROEIRA,15840000,SP,6539,0133404,"0111302,0119906,0133499"
40395323,2,,FAZENDA,SANTO REIS,SN,RURAL,15620000,SP,6665,0139306,
40178454,2,,SITIO,IPE ROXO,S/N,AREA RURAL DE BRASITANIA (FERNANDOPOLIS),15614899,SP,6411,0113000,
38480878,2,,AVENIDA,ENG LUIZ CARLOS BERRINI,1201,CIDADE MONCOES,04571010,SP,7107,5611203,"4723700,4729699,4781400"
38480878,2,,RUA,BANDEIRA PAULISTA,1241,ITAIM BIBI,04532013,SP,7107,5611203,"4723700,4729699,4781400"
36900740,2,,FAZENDA,RIO VERDE,SN,AREA RURAL DE BAURU,17109899,SP,6219,0139306,
41160816,2,,SITIO,DOIS IRMAOS,SN,ZONA RURAL,15178899,SP,7169,0113000,
41170948,2,,SITIO,SANTO ANTONIO,S/N,AREA RURAL DE PIRACICABA,13433899,SP,6875,0113000,
37038408,2,FUNDICAO VALE DOS METAIS,RUA,CADMIO,309,PARQUE SAO PEDRO,08586110,SP,6563,4687703,"2592601,4685100,4687701,4687702"
37804703,2,,AVENIDA,PARANAGUA,1587,VILA PARANAGUA,03806010,SP,7107,4642701,"4744005,4754702,4755501,4761003,4763601,4772500,4781400,4782201,4782202,4783101,4789001,4789099,6463800,8219999"
41017764,2,RESIDENCIAL ALBERTO FERRUCCI - MODULO III - PJ3,AVENIDA,ANTONIO ADIB CHAMMAS,SN,JARDIM CONTINENTAL,17212171,SP,6607,4110700,
41170948,2,,SITIO,GLEBA I A,S/N,AREA RURAL DE PIRACICABA,13433899,SP,6875,0113000,
37498897,2,,SITIO,SANTO ANTONIO,S/N,ZONA RURAL,15140000,SP,6195,0113000,
36939303,2,FILIAL LAPA,RUA,BR DE JUNDIAI,353,LAPA,05073010,SP,7107,8640202,"8640201,8640299"
36939303,2,FILIAL ALVARO RAMOS,AVENIDA,ALVARO RAMOS,2016,QUARTA PARADA,03330000,SP,7107,8640202,"8640201,8640299"
40497691,2,,SITIO,SANTO ANTONIO,S/N,CAMPO,12990000,SP,6837,0121101,"0121102,0119999"
40959333,2,,ESTRADA,OFICIAL ARACATUBA BIRIGUI,SN,TUPI,16200970,SP,6229,0113000,
39797446,2,RESIDENCIAL RESPAR IV,RUA,AFONSO D'ESCRAGNOLLE TAUNAY,1887,ESMERALDA,11713490,SP,6921,4110700,
36629930,2,,SITIO,ESTRELA,00,ZONA RURAL,14160970,SP,7135,0113000,
40623939,2,,SITIO,SANTO ANTONIO,S/N,ZONA RURAL,15690000,SP,6515,0113000,
40792208,2,RESERVA DI MEDEIROS,AVENIDA,JOSE GOTHARD,SN,MEDEIROS,13212245,SP,6619,4110700,
37498897,2,,SITIO,APARECIDA,S/N,ZONA RURAL,15149899,SP,6709,0113000,
37856160,2,,RUA,JOAO GHIZZI,1584,JARDIM REGINA,18460514,SP,6565,4930202,4930201
38883732,2,,RUA,DA MINA CENTRAL,37,CIDADE NOVA HELIOPOLIS,04235460,SP,7107,9499500,
39562925,2,RESIDENCIAL PORTO FINO,AVENIDA,ARMANDO BEI,SN,VILA NOVA BONSUCESSO,07175000,SP,6477,4110700,
40088043,2,,RODOVIA,JABORANDI A COLINA KM 2 ENTRADA A ESQUERDA,S/N,ZONA RURAL,14775000,SP,6585,0113000,"0111302,0111399,0115600,0116401"
41080360,2,,FAZENDA,SANTA RITA,S/N,SAO JOAO DO MEIO,13778899,SP,6275,0134200,
37139111,2,,SITIO,SANTO ANTONIO,SN,BAIRRO NEGRINHA,17730000,SP,6821,0151201,"0121101,0134200,0133404,0133408,0119906"
39809548,2,,SITIO,BELA VISTA,S/N,ZONA RURAL,15530000,SP,6359,0139306,
36761208,2,,SITIO,NOSSA SENHORA APARECIDA,S/N,AREA RURAL DE AMERICO DE CAMPOS,15559899,SP,6135,0113000,
36761208,2,,FAZENDA,JEQUITIBA,S/N,ZONA RURAL,15178899,SP,7169,0113000,
38059509,2,,RUA,RAPHAEL LUCAS MARTINES,925,JARDIM DOS MANACAS,14801539,SP,6163,4754701,4754702
37318332,2,WOW PILAR DO TIETE,AVENIDA,PRES CASTELO BRANCO,S/N,PARQUE RESIDENCIAL DA LAPA,05034000,SP,7107,4520005,"4781400,4789001,4789005,7739099"
40623939,2,,SITIO,VAI QUEM QUE,S/N,ZONA RURAL,15693899,SP,6515,0113000,
40822283,2,,RUA,DESEM ELISEU GUILHERME,292,PARAISO,04004030,SP,7107,6612605,
40615576,2,,SITIO,SANTO ANTONIO,S/N,SAO DOMINGOS,15884899,SP,7153,0113000,
36711694,2,,ESTRADA,MORRO AGUDO A VIRADOURO,S/N,ZONA RURAL,14649899,SP,6739,0113000,"0111302,0115600,0139399,0151201,0151202,0161003"
40918105,2,ECOMASTER CLIMATIZADORES,RUA,FUTIM ELIAS,233,LOTEAMENTO INDUSTRIAL MACHADINHO,13478712,SP,6131,2824102,"3321000,4292801,4321500,4741500,4742300,4744001,4751201,4753900,4754703,4757100,4759899,4761003,7490104,9521500"
39822527,2,,SITIO,AGUA DO ROSARIO,S/N,ZONA RURAL,18769899,SP,6329,0113000,"0111302,0115600,0111399"
41080360,2,,SITIO,CAFE DA GRAMA 4,SN,BAIRRO PAU D ALHO,13778899,SP,6275,0134200,
40432544,2,CLARO,AVENIDA,GUILHERME DE CAMPOS,500,JD. SANTA GENEBRA,13087901,SP,6291,6120501,
38883732,2,CCA LAGOA,RUA,FLOR DO PINHAL,02,VILA HELIOPOLIS,04236010,SP,7107,9430800,"9493600,9499500"
37116985,2,DELEGACIA SINDICAL DE LIMEIRA -SP,PRACA,TOLEDO BARROS,50,CENTRO,13480021,SP,6639,9420100,
37116985,2,DELEGACIA NACIONAL DA ALFANDEGA DO AEROP INT DE CUMBICA,RUA,JOAO JAMIL ZARIF,SN,GUARULHOS,07141310,SP,6477,9420100,
37116985,2,CONSELHO ESTADUAL DE DELEGACIAS SINDICAIS - CEDS/SP,RUA,BRIGADEIRO TOBIAS,577,CENTRO,01032001,SP,7107,9420100,
37117322,2,COMUNIDADE EVANGELICA SARA NOSSA TERRA,RUA,DOS LIRIOS,809,SETOR VILA LIDIA,14300001,SP,6217,9491000,
37117322,2,COMUNIDADE EVANGELICA SARA NOSSA TERRA,RUA,PRUDENTE DE MORAES,335,CENTRO,12400230,SP,6861,9491000,
37117322,2,COMUNIDADE SARA NOSSA TERRA,AVENIDA,JANIO QUADROS,332,CENTRO,08500010,SP,6415,9491000,
38059846,2,,RUA,AUGUSTO SIMOES,16,VILA SANTO ANTONIO,11432500,SP,6475,7420005,
38925228,2,FORTE & FERTIL - FILIAL 02,RUA,MARCOS SEBER FILHO,1226,JARDIM PAULISTA,17360294,SP,7195,4683400,"4623106,4744001,4789099,5211799"
39011929,2,,AVENIDA,SENADOR TEOTONIO VILELA,8512,JARDIM CASA GRANDE,04858002,SP,7107,4530701,"4120400,4530703,4759899,4110700,6810202,6821801"
40202210,2,,RUA,WALDEMAR FERREIRA,501,BUTANTA,05501000,SP,7107,6491300,
40432544,2,CLARO,RUA,KENKITI SIMOMOTO,115,JAGUARE,05347010,SP,7107,6120501,
40432544,2,CLARO,RUA,DA VARZEA,338,PERDIZES,01140080,SP,7107,6120501,
40537995,2,,ALAMEDA,SUBTENENTE-AVIADOR FRANCISCO HIERRO,465,PARQUE NOVO MUNDO,02187040,SP,7107,4930202,5211799
40995235,2,,RUA,RAPHAEL DE MARCO,96,C IND FLORIDA,06753420,SP,7157,4633801,
40432544,2,CLARO,AVENIDA,ANTONIO FREDERICO OZANAN,6000,VILA RIO BRANCO,13215276,SP,6619,6120501,
36819472,1,,ALAMEDA,DOS MARACATINS,1435,INDIANOPOLIS,04089015,SP,7107,6810201,6810202
38760591,1,,RUA,GROENLANDIA,1446,JARDIM AMERICA,01434100,SP,7107,6491300,
38761045,1,SUPERMERCADO FRED - LOJA 1,AVENIDA,DR RODOLPHO S GIORGI,525,CENTRO,19780000,SP,6935,4711302,"4721102,4722901,4724500,5611203,4729699,4755502,4755503,4761003,4772500,4789099"
38771127,1,,RUA,ONEDA,380,PLANALTO,09895280,SP,7075,3032600,"7112000,4673700,4663000"
38809737,1,ELETROPLASMA,RUA,RIO DE JANEIRO,319,JARDIM RUYCE,09961730,SP,6377,2592602,
38813200,1,,RUA,BELISARIO CAMPANHA,191,CASA VERDE MEDIA,02521000,SP,7107,2829199,3314799
38848107,1,VANGUARDA,ESTRADA MUNICIPAL,JOSE CORREA DE MORAES,8676,CHAPADA GRANDE,18215410,SP,6547,4299599,"4213800,7112000,7732201"
38879151,1,,RUA,JOAO DE BARROS,76,BARRA FUNDA,01151030,SP,7107,9430800,"9493600,9499500"
38881900,1,,AVENIDA,JABAQUARA,317,SAUDE,04045000,SP,7107,8112500,
38882205,1,,RUA,INDIANA,71,CIDADE MONCOES,04562000,SP,7107,8112500,
38884680,1,,AVENIDA,HIGIENOPOLIS,529,HIGIENOPOLIS,01238001,SP,7107,7111100,7119799
38884730,1,,RUA,COSTA AGUIAR,875,IPIRANGA,04204000,SP,7107,8112500,
38887139,1,,RUA,STO ANTONIO,1070,BELA VISTA,01314001,SP,7107,8112500,
38887709,1,,AVENIDA,D PEDRO I,181,CAMBUCI,01552001,SP,7107,8112500,
38888004,1,,RUA,SILVEIRA MARTINS,115,CENTRO,01019000,SP,7107,8112500,
38888756,1,,RUA,DOMINGOS DE MORAIS,2187,VILA MARIANA,04035000,SP,7107,6911701,
38888814,1,,AVENIDA,LIBERDADE,21,CENTRO,01503000,SP,7107,6911701,
38889895,1,,RUA,TREZE DE MAIO,1911,PARAISO,01327001,SP,7107,8112500,
38890323,1,,RUA,DA GLORIA,332,LIBERDADE,01510000,SP,7107,8112500,
38891545,1,,AVENIDA,SAO JOAO,2079,SANTA CECILIA,01211100,SP,7107,8112500,
38891909,1,,AVENIDA,NOVA CANTAREIRA,3191,TUCURUVI,02341000,SP,7107,8112500,
38894101,1,,RUA,DR LEONARDO PINTO,29,BOM RETIRO,01125010,SP,7107,8112500,
38894317,1,,RUA,DAMIANA DA CUNHA,385,CHORA MENINO,02450010,SP,7107,8112500,
38895934,1,,RUA,VOLUNTARIOS DA PATRIA,2573,SANTANA,02401000,SP,7107,8112500,
38897583,1,,RUA,ANTONIO GIL,641,VILA FILOMENA,04655000,SP,7107,4753900,4759899
38903563,1,PSM,RUA,JONAS DE TOLEDO ARRUDA,242,JARDIM DAS PAINEIRAS,17211320,SP,6607,7311400,"4781400,4754701,8220200,9003500,9319101,8599699"
38935979,1,,RUA,SOLD JOAO RODRIGUES,60,JARDIM JAPAO,02143020,SP,7107,3292202,"3250707,4642702"
38944336,1,,RUA,ARLINDO FRAGA DE OLIVEIRA,451,JARDIM SAO LUIS,05843160,SP,7107,3811400,
38946927,1,AGROBASE,RUA,CLARA BASSANI,43,CENTRO,09710160,SP,7075,0115600,"0111302,0119905,0151201,3314712,4530703,0163600,5211799"
38955167,1,DISPAV,RUA,JOAQUIM XAVIER CURADO,237,PARQUE IPE,05762140,SP,7107,9521500,4120400
38998472,1,VISTA ALEGRE PIZZARIA,RUA,RUA JOAQUIM ALVES CARDOSO,19,VISTA ALEGRE,12460000,SP,6295,5611201,5611203
39021696,1,,RUA,HUMBERTO ALBUQUERQUE CAMARA NETO,03,JARDIM GUANHEMBU II,04814410,SP,7107,4520001,"4520002,4520003,4520004"
39034780,1,SIGARI INDUSTRIA E COMERCIO,VIA,DE ACESSO ALCIDES MONTEIRO,300,LORIS CALESTINI,16950000,SP,6743,3240099,"1529700,2539001,2599302,2829199"
39089883,1,,AVENIDA,DAS NACOES UNIDAS,10989,BROOKLIN PAULISTA,04578000,SP,7107,6462000,
40271447,1,EMAD,AVENIDA,CASA BRANCA,3208,VILA CONSTANCA (BOTUJURU),13238450,SP,6293,9491000,
40314395,1,,FAZENDA,MORRINHOS,SN,RURAL,18603970,SP,6249,0133499,
40432544,1,CLARO,RUA,HENRI DUNANT,780,SANTO AMARO,04709110,SP,7107,6120501,"3329599,4221904,4321500,4619200,4652400,4752100,5813100,6022502,6110801,6110803,6110899,6130200,6141800,6142600,6143400,6190602,6190699,6202300,6203100,6311900,6319400,6619302,6810202,7112000,7490104,7739099,7740300,8211300,8291100,9512600"
38890000,1,LIDAS,RUA,COSTA CARVALHO,541,PINHEIROS,05429130,SP,7107,9430800,"9493600,9499500"
38877817,1,'RIO BRANCO',RUA,ALMIRANTE SOARES DUTRA,255,MORUMBI,05654000,SP,7107,8630503,
40432544,2,CLARO S/A,RUA,WALTERIO DE OLIVEIRA VERDI,250,PARQUE INDUSTRIAL CAMPO VERDE,15076130,SP,7097,6120501,
38884607,1,,RUA,SAO PAULO ANTIGO,354,REAL PARK,05684010,SP,7107,8112500,
38876207,1,,RUA,BASSI,50,VL NIVI,02258010,SP,7107,4618499,"4618401,4618402,4618403"
39024641,1,CANINHA LINDOIA,RODOVIA,AMPARO SERRA NEGRA ( SP 360 ),KM 141,JARDIM CACHOEIRA,13902800,SP,6137,0161099,"6810202,6810201,7490104,6462000"
40432544,2,CLARO,RUA,DOMINGOS DE MORAIS,2564,VILA MARIANA,04036100,SP,7107,6120501,
38771143,1,,ALAMEDA,ITATINGA,881,JOAPIRANGA,13278480,SP,7225,2829199,"2599399,2840200,3314713"
38875381,1,,RUA,JOSE MEDEIROS E ALBUQUERQUE,355,TABOAO,09662030,SP,7075,4663000,"2825900,2829199,2869100,3312102,6463800,7112000,7739099,8599604"
38885778,1,,ALAMEDA,DOS JURUPIS,1005,INDIANOPOLIS,04088003,SP,7107,6201501,"6311900,6202300,6209100,8599603,6204000,6399200,8299799"
38888376,1,,RUA,MONS PASSALAQUA,175,BELA VISTA,01323010,SP,7107,8112500,
38893657,1,,RUA,MARANHAO,89,HIGIENOPOLIS,01240001,SP,7107,8112500,
38894390,1,,PRACA,FRANKLIN ROOSEVELT,168,CONSOLACAO,01303020,SP,7107,8112500,
39043203,1,,RUA,PRIMEIRO DE MAIO,620,PARQUE DA FIGUEIRA,13190000,SP,6737,4711302,"4691500,4722901,4724500,5611203"
