cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
08200323,1,,SITIO,FAGGIOLI,S/N,MANDAGUARI,19030430,SP,6929,0121101,"0116401,0131800,0141501,0142300"
08200333,1,,SITIO,SANTO EXPEDITO,S/N,CORREGO DO RANCHAO,15640000,SP,7085,0131800,0111302
08186893,2,,SITIO,LAGOA DOS PATOS,S/,TIMBORE,16900005,SP,6141,0151201,
08193368,2,,CHACARA,CAJUEIRO,SN,CAJUEIRO,17810000,SP,6679,0151201,
08115285,2,,RODOVIA,RAPOSO TAVARES KM 248,S/N,SERRINHA,18720000,SP,6817,0111302,"0133411,0133407,0133499,0119901"
08200379,1,,SITIO,NOSSA SENHORA APARECIDA,SN,RURAL,14415000,SP,6827,0113000,0151201
08200394,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,FAZENDA PIAU,15470000,SP,6801,0151201,
08200417,1,,SITIO,SAO JUDAS TADEU,S/N,FAZENDA CUBATAO E AROEIRA,15845000,SP,2977,0113000,
08043901,2,,SITIO,LAGOA BONITA,S/N,CONCEICAO,13165000,SP,2949,0131800,"0111399,0115600,0119906,0111302"
08200451,1,,SITIO,SAO LAZARO,S/N,ZONA RURAL,15750000,SP,7015,0151202,"0111302,0151201,0151203"
08006179,2,,SITIO,SAO JOAO,S/N,ZONA RURAL,15750000,SP,7015,0151201,0111302
08200490,1,,SITIO,RENASCER,S/N,PONTAL,16920000,SP,6321,0151202,"0113000,0111302,0119905,0139399,0151201"
08200517,1,,SITIO,MUNDO NOVO,SN,MUNDO NOVO,19900970,SP,6795,0111302,0115600
08200538,1,,OUTROS,ESTANCIA ADRI & VAL,SN,FAZENDA FORTALEZA,15170000,SP,7169,0151201,0151202
08200553,1,,FAZENDA,RETIRO,SN,ZONA RURAL,19780000,SP,6935,0151201,
08200561,1,,CHACARA,NOSSA SENHORA APARECIDA,RURAL,AGUA BRANCA,17470000,SP,6391,0151201,0113000
08200566,1,,RODOVIA,PERICLES BELINI,SN,CORREGO BOA VISTA,15506015,SP,7245,0151201,
08200577,1,,FAZENDA,SAO ROQUE,S/N,AGUA DA PRATA,19430000,SP,6675,0151201,
08200593,1,,RODOVIA,D. PEDRO I,KM 04,PARATEI DO MEIO,12334420,SP,6589,0151201,
08193257,2,,SITIO,SANTO ANTONIO,S/NR,CACHOEIRINHA,15820000,SP,6881,0131800,
08200611,1,,OUTROS,ESTANCIA OLIMPIO,S/N,GUAICARA,19160000,SP,6125,0121101,"0141501,0142300"
08153099,2,,SITIO,2 COQUEIROS,S/N,CORREGO JATAI,15750000,SP,7015,0151201,0111302
08200638,1,,SITIO,BELA VISTA,S/N,AGUA DA ESTIVA,19840000,SP,6677,0115600,0111302
08200650,1,,SITIO,SANTA CRUZ,SN,ROCINHA,16360000,SP,6187,0113000,"0115600,0111302"
08200670,1,,SITIO,RINCAO DA LAGOA,S/N,RINCAO DA LAGOA,18730000,SP,6537,0151201,0111302
08200682,1,,FAZENDA,BEIRA RIO,S/N,PITANGUEIRA,17650000,SP,6481,0151201,
08200696,1,,SITIO,BOA ESPERANCA,S/N,FUGIDOS,14955000,SP,6247,0131800,
08200712,1,,SITIO,SAO JOAO,RURAL,AGUA DA ONCA,17470000,SP,6391,0151201,0159804
08200740,1,,SITIO,LERIA,S/N,SEDE,18300999,SP,6305,0111302,0119905
08200753,1,,ESTRADA,MUNICIPAL CARDOSO A BOA VISTA DOS ANDRADAS KM 12,S/N,ZONA RURAL,15570000,SP,6315,0151201,0111302
08070078,2,,SITIO,TRES IRMAOS,S/N,ZONA RURAL,19200000,SP,6885,0151201,
08200785,1,,SITIO,TEREGI,RURAL,AGUINHA,17470000,SP,6391,0151201,
08200793,1,,SÍTIO,SAO JOSE II,S/N,BAIRRO MONJOLINHO,17350000,SP,6501,0113000,
08200820,1,,SITIO,HONDA,S/N,PANTANINHO,15200000,SP,6615,0151201,
08200830,1,,SITIO,OLHOS D'AGUA,N/C,OLHOS D'AGUA,15400000,SP,6779,0113000,0151201
08200837,1,,SITIO,SANTA MARIA,S/N,LIMOEIRO,13600970,SP,6165,0113000,
08161384,2,,SITIO,SANTA JOSEFA,N/C,SANTA JOSEFA,14735000,SP,7139,0113000,
08200857,1,,ESTRADA,"MUNICIPAL IBITINGA-ITAPOLIS, 3.A ENTR A DIREITA. DIST. 2KM",S/N,CAPIM FINO,14940000,SP,6493,0151201,"0151202,0152101,0152102,0113000"
08200878,1,,SITIO,NOVA ESPERANCA,S/N,UNIVERSO,17600970,SP,7201,0116401,0111302
08201961,1,,RUA,JOAQUIM FLORIANO,871,ITAIM BIBI,04534013,SP,7107,8630503,"8630501,8630502,8711501,8711503,8711504,8712300,8720401,8720499,8730199"
08202179,1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS MINISTERIO LUZ,RUA,JOAO JACINTHO DA SILVA,1191,JARDIM SOARES,14784333,SP,6209,9491000,
08204907,1,APAE DE SANTA ISABEL - SP,AVENIDA,PREFEITO JOAO PIRES FILHO,487,CENTRO,07500000,SP,7037,9430800,"9493600,9499500"
08204959,1,CONDOMINIO SERRA DE JUQUIA IV,RUA,WILSON FERNANDO S CARVALHO,530,SITIO CONCEICAO,08473000,SP,7107,8112500,
08205423,1,,SITIO,SAO SEBASTIAO,L.02,SANTA ROSA,19275000,SP,7255,0151202,"0116499,0151201,0151203"
07949927,2,,SITIO,ESTANCIA PRIMAVERA,S/N,ZONA RURAL,14680000,SP,6603,0113000,
08205578,1,,SITIO,SANTO ANTONIO,S/N,CORREGO DO LAGEADO,15718000,SP,2987,0131800,0112101
08205591,1,,FAZENDA,SANTANA,S/N,ZONA RURAL,14765000,SP,0824,0131800,0113000
07991886,2,,SITIO,SITIO SAO JOAO,S/N,ZONA RURAL,13690000,SP,6375,0155501,0113000
08205836,1,,SITIO,NOVA PRIMAVERA,S/N,VILA ESCOCIA,19500000,SP,6685,0151201,
08181899,2,,SITIO,SANTA LUCIA,S/N,CORREGO SANTA BARBARA,15280000,SP,7205,0151202,"0151201,0151203"
08199803,2,,SITIO,AGUA DA LAGOA,S/N,AGUA DO CERVO,19808010,SP,6179,0151201,
08200466,2,,SITIO,BOA SORTE,S/N,RURAL,14680000,SP,6603,0113000,
08205918,1,,VIA,"VICINAL JOAO MARIA ALVES, KM 10",S/N,ZONA RURAL,15190000,SP,6753,0151202,"0113000,0151203"
08205927,1,,RUA,JOSE PEREIRA CARDOSO,164,JARDIM CAS BRANCA,08663070,SP,7151,0121101,"0141501,0142300"
08158485,2,,ESTRADA,NOVA ALIANCA A BADY BASSITT A ESQUERDA 300 MTS,SN,FAZ. CAMPO,15210000,SP,6757,0220904,
08205962,1,,ESTRADA,MUNICIPAL QUEIROZ-POMPEIA KM 5,SN,GUATAPORANGA,17590000,SP,6937,0113000,
08205971,1,,FAZENDA,PATURI,S/N,CORREGO BACURI,15150000,SP,6729,0113000,"0151201,0122900"
08205989,1,,FAZENDA,SANTA MARGARIDA,S/N,AREIA BRANCA,19280000,SP,7187,0151201,
08205996,1,,SITIO,SAO LUIZ,S/N,SAO LUIZ,13910001,SP,6595,0131800,"0133404,0133499"
08206171,1,BLACK AND WHITE,RUA,MANOEL JOAQUIM BARBOSA,28,VILA VITORIA,08730050,SP,6713,4754701,9529105
08063566,2,,FAZENDA,VITORIA,0,RURAL,15400000,SP,6779,0113000,
08206184,1,,SITIO,MINA BONITA,S/N,FAZENDA PIAU,15470000,SP,6801,0151201,
08192844,1,,SITIO,SANTO ANTONIO,S/N,CORREGO DO RIBEIRAO LAGOA,15700002,SP,6597,0151201,"0151202,0131800,0113000"
08186875,2,,SITIO,SAO JOSE,S/N,PIRAPORINHA/ SEDE,13835000,SP,6345,0131800,"0119906,0111302"
08206233,1,,SITIO,SANTO ANTONIO,SN,SANTA BARBARA,15270000,SP,6663,0113000,0151201
08206254,1,,FAZENDA,FAZENDA SANTO ANTONIO,S/N,FORMOSA,17540000,SP,6775,0151201,
08206285,1,,SITIO,SAO LUIZ,S/N,VENTANIA,17300000,SP,6383,0113000,"0210101,0151201"
08176953,2,,SITIO,SITIO FUJI I,S/N,ALIANCA,16480000,SP,6447,0134200,"0111302,0131800,0116401"
08206321,1,,SITIO,SAO JOSE,S/N,QUEBRA COCO,17830000,SP,6421,0134200,0111302
08115869,2,,SITIO,SAO ROQUE,S/N,ZONA RURAL,13720000,SP,7095,0111302,0151201
07998683,2,,SITIO,OURO FINO BRASAO,S/N,CAMPO REDONDO,17380000,SP,6259,0113000,
07993880,2,,SITIO,SAO LUIZ V,S/N,ARAPONGA,16300001,SP,6847,0113000,
08206374,1,,SITIO,ALEGRIA,S/N,ZONA RURAL,13720000,SP,7095,0134200,"0151202,0151201,0116499,0111302"
08206390,1,,AVENIDA,CIRIA MARQUES PADILHA,1240,CENTRO,12980000,SP,6611,0121101,"0151201,0141501,0142300"
08206418,1,,SITIO,IKEDA,S/N,SECCAO FARTURA,17690000,SP,6215,0151201,
08206430,1,,FAZENDA,SAO PEDRO,S/N,URURAI,15950000,SP,7013,0113000,0151201
08200421,2,,ESTRADA,MUNICIPAL SANTO ANTONIO DO ARACANGUA A BANDEIRANTE,KM18,CORREGO DO BARREIRO,16130000,SP,2939,0151201,"0151202,0151203,0111302,0133402"
08206460,1,,SITIO,PROVIDENCIA,SN,ALAMBARI,16360000,SP,6187,0151202,"0151201,0113000,0111302,0151203"
08206467,1,,SITIO,BELA VISTA,S/N,ABOBORAS,18500000,SP,6629,0113000,0111302
08206479,1,,SITIO,SANTO ANTONIO,SN,CORREGO DA BARRA BONITA,15760000,SP,7217,0151201,
08206497,1,,SITIO,RIBEIRO,S/N,FEITAL,18150000,SP,6495,0121101,"0116499,0141501,0142300"
08206506,1,,OUTROS,ESTANCIA AMANHECER DO DIA,S/N,TIMBORE VISTA ALEGRE,16900005,SP,6141,0151201,
08206519,1,,SITIO,BOA ESPERANCA,KM 15,CAMBIRA,16900005,SP,6141,0111302,
08143670,2,,SITIO,SAO JOSE,S/N,JUQUIRATIBA,18570000,SP,6347,0151201,
07991042,2,,FAZENDA,RETIRO DO IPE,S/N,ZONA RURAL,14001970,SP,6969,0113000,0116401
08206541,1,,SITIO,"MARCO ANTONIO,",S.N.,POCINHO,17250000,SP,6203,0113000,
08200477,2,,SITIO,SANTO ANTONIO,S/N,RURAL,14745000,SP,7189,0113000,
08206574,1,,SITIO,SANTO ANTONIO,S/N,CORREGUINHO,14940000,SP,6493,0131800,0220904
08206585,1,,FAZENDA,ARICIA,S/N,RESTINGA GROSSA,18730000,SP,6537,0113000,0119905
08206590,1,,FAZENDA,SANTA IDA,S/N,BOA VISTA,19700000,SP,6811,0113000,0151201
08184125,2,,ESTRADA,SANTO ANTONIO DO ARACANGUA A  SUD MENUCCI,KM 20,CORREGO DAS CRUZES,16130000,SP,2939,0151201,
08206646,1,,SITIO,BOA VISTA,S/N,PEDRA BRANCA,12530000,SP,6373,0151201,"0111302,0151202"
08173946,2,,SITIO,SAO CARLOS,S/N,NUCLEO MONTEVIDEO,13600970,SP,6165,0113000,0133499
08206664,1,,FAZENDA,SANTA ANGELINA,S/N,CURURU,13315000,SP,6269,0151201,"0111302,0115600"
08206676,1,,SITIO,CORREGO SANTA RITA,S/N,ZONA RURAL,14440000,SP,7091,0155501,0115600
08206788,2,,OUTROS,ESTANCIA PRIMAVERA,SN,BAIRRO DO OURO,19430000,SP,6675,0151201,"0111302,0116401,0112101"
08105221,2,,ESTRADA MUNICIPAL,NUPORANGA A SAO JOSE DA BELA VISTA KM 16 A DIREITA,SN,SITIO CALIFORNIA,14670000,SP,6773,0113000,
08206800,1,,FAZENDA,PARAIZO II,0,ZONA RURAL,14500000,SP,6583,0115600,0151202
08206921,1,,SITIO,KAGUEIAMA,SN,CORREGO DO CAVALO,15745000,SP,6819,0151201,0113000
08162614,2,,RODOVIA,LIMEIRA A MOGI-MIRIM KM 94,S/N,SANTA HELENA,13490000,SP,6349,0131800,
08206946,1,,CHACARA,SAO JORGE,S/N,RURAL,17400000,SP,6435,0119905,"0116401,0111302"
08206954,1,,ESTRADA,VICINAL SAO J. DE IRACEMA GAL.SALGADO.,S/N,ZONA RURAL,15315000,SP,2941,0151202,0151203
07948124,2,,FAZENDA,BREJAO,S/N,RURAL,14610000,SP,6527,0113000,"0111302,0115600"
08206977,1,,ESTRADA,MUNICIPAL DE RIOLANDIA A PONTES GESTAL,S/N,ZONA RURAL,15495000,SP,6985,0151201,
07948124,2,,FAZENDA,BREJAO,S/N,RURAL,14610000,SP,6527,0113000,"0111302,0115600"
08207189,1,,SITIO,SANTO ANTONIO,S/N,BAIRRO AREIA BRANCA,18400970,SP,6549,0119906,0116499
07948124,2,,SITIO,ESPLANDA,S/N,RURAL,14530000,SP,6695,0113000,"0111302,0115600"
08207341,1,,OUTROS,ESTANCIA FRIZO,S/N,CORREGO DO BOI,16800000,SP,6703,0153902,"0111302,0119906,0133404,0131800"
08207348,1,,FAZENDA,SANTA MARIA,S/N,ZONA RURAL,15900000,SP,7175,0133404,0121101
07948124,2,,FAZENDA,SANTA MARIA,S/N,RURAL,14600000,SP,7089,0113000,"0111302,0115600"
08207368,1,,RODOVIA,FELICIANO SALES CUNHA SENTIDO GENERA SALGADO/AURIFLAMA,KM-548,FAZENDA LIMOEIRO,15300000,SP,6439,0151202,"0113000,0151201,0151203"
08207378,1,,SITIO,BELA VISTA DO SERTAOZINHO,SN,SERTAOZINHO,13790000,SP,7117,0134200,0151202
08207389,1,,SITIO,SAO BRAZ,S/N,VILA NOVA,15860000,SP,6489,0131800,"0134200,0151201"
08207476,1,,SITIO,BELA VISTA,S/N,RIBEIRAO CLARO,19360000,SP,7055,0151201,"0112101,0111302"
08207486,1,,SITIO,PAI ABRAAO,LT 37,BOA SORTE PONTAL,16920000,SP,6321,0151202,"0119905,0111302,0151203"
08207605,1,,SITIO,MICHELON,S/N,CAINGANG,17580000,SP,6901,0151201,0116401
08207622,1,,SITIO,SANTA MARIA,SN,RIBEIRAO DOS CUBAS,18900000,SP,7029,0111302,0115600
08207630,1,,RODOVIA,ELIEZER MONTENEGRO MAGALHAES,KM 12,GENEROSO,16130000,SP,2939,0151202,0151203
08207643,1,,RODOVIA,RAPOSO TAVARES - KM 219,S/N,ATERRADINHO,18240000,SP,6143,0111302,"0115600,0111303"
08207652,1,,FAZENDA,KARONY,S/N,AGUA DA CACHOEIRA,19700000,SP,6811,0151201,
08207667,1,,SITIO,SAO MANOEL,S/N,CORREGO SUCURI,15160000,SP,6899,0151201,0139306
08207678,1,,ESTRADA,BRAGANCA A ITATIBA,S/N,BIRICA,12900005,SP,6251,0115600,"0154700,0111302"
08207799,1,,FAZENDA,RANCHO QUEIMADO,S/N,RANCHO QUEIMADO,15200000,SP,6615,0151201,
08207809,1,,SITIO,BOM JESUS,S/N,CACHOEIRA,15840000,SP,6539,0133499,"0133404,0139399"
08207820,1,,SITIO,JACARE,S/N,ABOBORAS,18580000,SP,6851,0155501,0151201
08207875,1,,AVENIDA,FRANCISCO PRESTES MAIA,275,CENTRO,09770000,SP,7075,8630503,
08207921,1,,SITIO,RECANTO,S/N,ZONA RURAL,15895000,SP,6327,0139306,
08207936,1,,CHACARA,BELA VISTA,000001,CAIEIRAS,18870000,SP,6409,0121101,"0141501,0142300"
08207947,1,,SITIO,SANTA LUZIA,S/N,RURAL,14340000,SP,6257,0134200,0151201
08166781,2,,SITIO,SUICO,S/N,ZONA RURAL,13500970,SP,6979,0151201,"0113000,0133499,0121101"
08187449,2,,FAZENDA,TAPAJOS,S/N,CHAVE TAPAJOS,19410000,SP,6869,0151201,"0121101,0111302"
08208058,1,ESCOLA DE SAMBA PANTERA NEGRA,RUA,PEREIRA COUTINHO,281,JARDIM STELLA,09185670,SP,7057,9329899,
08208073,1,,OUTROS,ESTANCIA MONTE LIBANO,S/N,CAMPESTRE,15360000,SP,7147,0151201,
08208104,1,,CHACARA,AERO RANCHO,S/N,ZONA RURAL,14780970,SP,6209,0151201,
08196874,2,,RODOVIA,TANCREDO NEVES KM 3 - SENTIDO FRANCA A CLARAVAL,S/N,ZONA RURAL,14402070,SP,6425,0134200,0116499
08196680,2,,RODOVIA,MANOEL CARRIJO KM 2 - SENT. C. PAULISTA A USINA MASCARENHAS,S/N,ZONA RURAL,14460000,SP,6365,0151201,"0111302,0134200"
08208226,1,,OUTROS,ESTANCIA ONCA PARDA,S/N,RURAL,15380000,SP,2945,0151202,"0151201,0151203"
08208240,1,,SITIO,BOM JESUS,0,ZONA RURAL,15620000,SP,6665,0151202,"0151201,0151203"
08079875,2,,SITIO,SAO JUDAS TADEU,S/N,Z RURAL,15890000,SP,7213,0151201,
08079875,2,,SITIO,ALTO ALEGRE,S/N,Z RURAL,15110000,SP,6451,0151201,
08208329,1,,SITIO,N. S. APARECIDA,S/N,TIMBORE,16900005,SP,6141,0151201,"0111302,0119905"
07998114,2,,SITIO,MONTE ALTO,S/N,ARARUNA,13600970,SP,6165,0113000,0115600
08026949,2,,SITIO,SITIO SOGAWA  I V,S/N,SEGUNDA ALIANCA,16830000,SP,6703,0151201,"0116499,0133402"
08208513,1,,RODOVIA,CASTELO BRANCO KM 162,S/N,RURAL,18590000,SP,6237,0151201,
08191445,2,,SITIO,FLOR DE LEITE,S/N,CABECA DE VACA,17380000,SP,6259,0131800,
08208984,1,,SITIO,CACHOEIRA,S/N,CORREGO CACHOEIRA,15150000,SP,6729,0139306,
08209121,1,,RUA,TANCREDO NEVES,17,JARDIM SANTA EMILIA,06820221,SP,6401,8531700,
08200699,2,,SITIO,CAPIM FINO,S/N,RIO CAPIVARI,18530000,SP,7191,0113000,
08209316,1,,FAZENDA,SANTA HELENA,S/N,BARREIRAO,17670000,SP,6941,0116401,
08209325,1,,SITIO,GUARACIABA,S/N,RURAL,14340000,SP,6257,0151201,0111302
08209345,1,,SITIO,SITIO MARANATA I,S/N,CORREGO DO PAPAGAIO,15825000,SP,6815,0131800,0151202
08209469,1,,FAZENDA,EFRATA,N/C,ARARAS,18780000,SP,6673,0113000,0153902
07915766,2,,RODOVIA,SP 425 SENTIDO JOSE BONIFACIO A PENAPOLIS,S/N,BOA VISTA CASTILHO,15200000,SP,6615,0151201,
08200675,2,,RUA,F,S/N,MACUCO,13279402,SP,7225,0133499,0139399
08206456,2,,SITIO,SANTO ANTONIO,S/N,ALMEIDA,13400970,SP,6875,0151201,
08209707,1,,RODOVIA,SANTOS DUMONT - ENTRADA AEROPORTO VIRACOPOS,S/N,VIRACOPOS,13052970,SP,6291,0210101,"0119905,0111302"
08115288,2,,SITIO,BOA ESPERANCA,SN,CORREGO DO CERVO,15760000,SP,7217,0151201,0131800
07983152,2,,FAZENDA,SANTA IZABEL,S/N,ZONA RURAL,17560000,SP,7235,0151201,0134200
08209882,1,,SITIO,SITIO ESTANCIA CAPIM FINO,S/N,ZONA RURAL,19274000,SP,7265,0151201,0151202
08115627,2,,FAZENDA,ESTRELA PERDIDA,S/N,PACIENCIA,13530000,SP,6573,0113000,"0151201,0111302"
08209906,1,,SITIO,TOQUIO,SN,SANTA TEREZINHA,17810000,SP,6679,0112101,0151201
08209960,1,,SITIO,SANTO ANTONIO,S/N,GLEBA XV DE NOVEMBRO,19273000,SP,7265,0151202,"0116499,0151203"
08209974,1,,SITIO,IBIRAREMA,S/N,AGUA DO PAU DALHINHO,19940000,SP,6491,0115600,"0119906,0113000,0111303,0111302"
08200681,2,,ESTRADA,DA GRAMA,S/N,PEDREGULHO,13347420,SP,6511,0132600,
08210044,1,,FAZENDA,MIRAMAR,S/N,COROADOS,19645000,SP,0804,0151201,
08206469,1,,ESTRADA,VICINAL DE ALVARES FLORENCE A BOA VISTA DOS ANDRADAS,S/N,ZONA RURAL,15540000,SP,6123,0151202,"0151201,0113000,0111302,0119999"
08210997,1,,SITIO,COUTINHO,S/N,COUTINHO,14390000,SP,7059,0134200,"0153902,0153901"
08211228,1,,FAZENDA,CHAPADAO,S/N,ZONA RURAL,14680000,SP,6603,0113000,"0111302,0151201"
08211240,1,,SITIO,GEGE,S/N,MONJOLADA,18310000,SP,6453,0116499,"0112199,0119999"
08211365,1,,FAZENDA,AOKI,S/N,BUNKA,19750000,SP,6659,0151201,0151202
08211380,1,,SITIO,SANTO ANTONIO,S/N,ZONA RURAL,15145000,SP,6709,0151202,"0151201,0151203"
08162719,2,,SITIO,EMBOABA,S/N,ZONA RURAL,15825000,SP,6815,0131800,
08193483,2,,ESTRADA,MUNICIPAL ARF 351 SENTIDO AURIFLAMA/CORREGO DA BARRACA,KM 7,FAZENDA LIMOEIRO,15350000,SP,6183,0151201,
08199111,2,,SITIO,SANTA EULALIA,0,CORREGO DO MEIO,14910000,SP,7155,0113000,"0151201,0134200"
08211530,1,,FAZENDA,SAO BENEDITO,S/N,AGUA DO SAPE,19700000,SP,6811,0113000,
08115181,2,,RODOVIA,ELYESER MONTENEGRO MAGALHAES SENTIDO JALES/ARACATUBA,KM 32,CORREGO LAMBARI,15300000,SP,6439,0151201,
08211614,1,,SITIO,SAO LUIZ,00,SAO LUIS DE GUARICANGA,16670000,SP,6923,0113000,0121101
08211629,1,,SITIO,IRMAOS CORAGEM,S/N,AQUINOS,18440000,SP,6535,0111302,"0151201,0119905"
07962249,2,,SITIO,SAO JOSE,SN,BONFIM PAULISTA,14110000,SP,6969,0113000,0116499
08211786,1,,AVENIDA,ANTONIO MILLER,2537,RIO ACIMA,13215830,SP,6619,0132600,0133411
08211801,1,,ESTRADA,DAS FLORES,S/N,MURUNDUM,18150000,SP,6495,0121101,"0210101,0141501,0142300"
08211806,1,,SITIO,N. S. APARECIDA,S/N,BRIET,12140000,SP,7101,0151202,"0111302,0210101,0151203"
08211949,1,,RUA,MARECHAL PEGO JUNIOR,54,VILA NOVA,11013500,SP,7071,8112500,
08212156,1,,RODOVIA,FELICIANO SALES CUNHA SENTIDO GENERAL SALGADO/AURIFLAMA,KM-555,FAZENDA LIMOEIRO,15300000,SP,6439,0113000,0151201
08032002,2,,SITIO,SAO JOSE,S/NO.,CORREGO DO ENGANO,15540000,SP,6123,0151201,0151202
08212194,1,,RODOVIA,FELICIANO SALES CUNHA SENTIDO GENERAL SALGADO/AURIFLAMA,KM-555,FAZENDA LIMOEIRO,15300000,SP,6439,0113000,"0151201,0152102,0111302,0115600"
08212204,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,PIRIRICA,17270000,SP,6245,0155501,"0151202,0113000"
08212274,1,,SITIO,AGUA DO ATALHO,S/N,AGUA DO ATALHO,19600000,SP,6945,0151201,
08153739,2,,SÍTIO,SANTA ANGELA,SN,ZONA RURAL,15990970,SP,6687,0131800,
08153739,2,,SÍTIO,SAO JOSE,SN,ZONA RURAL,15990970,SP,6687,0131800,
08212496,1,,SITIO,SANTA ROSA,SN,ZONA RURAL,15775000,SP,7033,0151201,
08199108,2,,SITIO,IZABELA CRISTINA,SN,FAZENDA CAMPO,15130001,SP,6707,0151201,
08168541,2,,FAZENDA,SANTA CLARA,SN,FAZENDA SAO JOSE,15160000,SP,6899,0111302,"0151201,0119905,0111301"
08168538,2,,ESTRADA,MUNICIPAL ZACARIAS A PLANALTO,KM 14,RIO SAO JERONIMO,15265000,SP,2973,0151201,"0113000,0210101,0111302"
08212611,1,,FAZENDA,SAO PEDRO,S/N,ESTRELA,15880000,SP,7153,0151201,
08212753,1,,SITIO,SANTA RITA,S/N,JABAQUARA,19100010,SP,6929,0121101,"0141501,0142300"
07937715,2,,FAZENDA,SANTA GENOVEVA,S/N,ZONA RURAL,14770000,SP,6341,0113000,"0151201,0131800"
08212765,1,,FAZENDA,SANTO ANTONIO DA BOCAINA,S.N,QUINA - SEDE,15420000,SP,6459,0131800,0139306
08212776,1,,FAZENDA,BARREIRINHO - GLEBA A,SN,BARREIRINHO,18950000,SP,6519,0113000,
08076330,2,,FAZENDA,SANTO ANTONIO,S/N,SAO ROQUE,18590000,SP,6237,0151201,
08212858,1,,CHACARA,NOVO HORIZONTE,S/N,DESCAMPADO,13050250,SP,6291,0111302,"0133499,0151201,0154700"
08080204,2,,FAZENDA,CORREGO DO CAMPO,S/N,QUILOMBO,17180000,SP,6483,0113000,
08206974,2,,SITIO,REPRESA - ESTRADA MUNICIPAL GUAIRA A SANTA HELENA,S/N,ZONA RURAL,14790000,SP,6449,0113000,0115600
08213008,1,,SITIO,SAO JOAO,S/N,MORAES,13960000,SP,7143,0133404,"0119905,0111302"
08213015,1,,ESTÂNCIA,VITORIA,S/N,EST MUNIC LUIZ BAPTISTA NETO,17700000,SP,6793,0151201,"0113000,0134200"
07962328,2,,RODOVIA,DELCIO C.DA SILVA,S/N,FAZENDA BARRA GRANDE,15108000,SP,0800,0151201,0134200
07916296,2,,ESTRADA,MUNICIPAL ARACATUBA/BAIRRO ANHANGAI,KM 40,ANHANGAI,16010971,SP,6155,0151201,
08213058,1,,SITIO,SANTA RUTH,S/N,RURAL,14670000,SP,6773,0113000,
08213062,1,,FAZENDA,SANTA HELENA,S/N,BARREIRAO,17670000,SP,6941,0116401,
08213072,1,,SITIO,BELA VISTA,S/N,BRUMADO,18790000,SP,6777,0134200,"0119905,0111301,0111302"
08213085,1,,SITIO,FRANCISCA,SN,RIO ACIMA,12140000,SP,7101,0151202,0151203
08171510,2,,FAZENDA,SERTAOZINHO,S/N,SERTAOZINHO,17290000,SP,6661,0113000,
08213129,1,,FAZENDA,PALMITAL,S/N,MOQUEM,18200999,SP,6547,0111302,"0151201,0119905"
07927132,2,,SITIO,VILLA,S/N,ZONA RURAL,19160000,SP,6125,0151201,
08213149,1,,ESTRADA,MUNICIPAL RUBIACEA A GUARARAPES,KM.04,SETE CASAS,16750000,SP,6989,0151201,
08213160,1,,SITIO,SITIO 2 IRMAOS,SN,BAIRRO PRAINHA,17450000,SP,6433,0134200,0151201
08152987,2,,SITIO,VISTA ALEGRE,S/N,BOA VISTA,16300001,SP,6847,0113000,
08213173,1,,FAZENDA,SAO FRANCISCO,SN,POUSO ALEGRE,17240000,SP,6235,0151201,
07926755,2,,OUTROS,ESTANCIA SANTA IZABEL,S/N,ZONA RURAL,19200000,SP,6885,0151201,
08186875,2,,SITIO,SANTA HELENA,S/N,PIRAPORINHA/ SEDE,13835000,SP,6345,0131800,"0112101,0119906,0111302"
08213228,1,,ESTRADA,MSN SANTO ANTONIO DO ARACANGUA A SUD MENUCCI,KM 14,LAMBARI,16130000,SP,2939,0151201,0113000
08064066,2,,SITIO,FLAMBOYANT,S/N,ROSA BRANCA,13770000,SP,6275,0151201,
08213259,1,,SITIO,BOA VISTA,S/N,CAXIMBA,16270000,SP,6443,0115600,"0111302,0111399,0151201,0151202,0113000"
08213270,1,,SITIO,PAINEIRAS,SN,SALTINHO,13440000,SP,5445,0113000,0151201
08213284,1,,OUTROS,VILA HELENA,S/N,BAIRRO DO TATETU,18220000,SP,2995,0152101,
08209907,2,,RODOVIA,RODOVIA BEBEDOURO A CATANDUVA KM 14,14,ZONA RURAL,14711000,SP,6221,0131800,0113000
08098877,2,,RUA,ARISTIDES MARIOTTI - SITIO CASA BRANCA,1650,CASA BRANCA,13211490,SP,6619,0121101,"0210101,0132600,0141501,0142300"
08213319,1,,ESTRADA,MUNICIPAL PEREIRAS BAIRRO CHIMBO,S/N,CHIMBO,18580000,SP,6851,0151201,0155501
08213330,1,,RODOVIA,ANTONIO VILLELA GASTAO VIDIGAL A FLOREAL,S/N,GUABIROBA,15330000,SP,6437,0151202,0151203
08193101,2,,FAZENDA,OURO VERDE,S/N,AGUA DE SANTA UMBELINA,19640000,SP,6499,0115600,0111302
08022919,2,,SITIO,JARAGUA,S/N,CAMPO DO COCHO,13500970,SP,6979,0113000,
