cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
26694716,1,TEMPLO ALDEIA DO CABOCLO 7 FLECHAS E CABOCLA JANAINA,AVENIDA,VILA EMA,153,VILA PRUDENTE,03156001,SP,7107,9491000,
24406919,2,,AVENIDA,JOAQUIM GOMES CAMACHO,686,JARDIM PRIMAVERA,15061430,SP,7097,4687703,
26712623,1,KT & RTK PRESTACAO DE SERVICOS MEDICOS,RUA,MORRO TUBIACANGA,80,VILA CURUCA,08031470,SP,7107,8630503,
26714475,1,,SITIO,SAO JOAO,S/N,RURAL,15180000,SP,7127,0139306,
26714763,1,,SITIO,SAO JOAO GELBA AII BI,SN,CAPAO RICO,18230000,SP,7105,0119999,"0121101,0132600,0133499,0133409"
26721855,1,CASA DE DAVI,RUA,HELIO MOREIRA,2485,JARDIM PLANALTO,14415000,SP,6827,9430800,"9493600,9499500"
26726903,1,,RUA,NEWTON PRADO,512,CENTRO,13610120,SP,6635,6462000,6810201
26729258,1,,RUA,APINAJES,919,PERDIZES,05017000,SP,7107,5911199,"5912099,5911101,5911102"
24495839,2,,AVENIDA,IPANEMA,165,DEZOITO DO FORTE EMPRESARIAL/ALPHAVILLE.,06472002,SP,6213,7020400,"6462000,7490104"
26738817,1,,ALAMEDA,CORONEL PIRES,2011,ESTACAO,19280000,SP,7187,9491000,
26867016,1,,SITIO,SAO MIGUEL,SN,PITANGUEIRAS,12990000,SP,6837,0121101,
26883879,1,,SITIO,MATAO,00,VASSOURA- QUILOMBO,11910000,SP,7137,0133402,0139399
26895903,1,,ESTRADA,SUZANAPOLIS A APARECIDA D OESTE,S/N,ZONA RURAL,15380000,SP,2945,0113000,"0115600,0111302,0151202,0151201"
26913916,1,,AVENIDA,MANUEL BANDEIRA,291,VILA LEOPOLDINA,05317020,SP,7107,8112500,
24917174,2,,RUA,CONCEICAO,233,CENTRO,13010050,SP,6291,8599603,"4761001,4789099,8593700"
26992585,1,,ESTRADA,DO SABOO,5000,DOS MARMELOS,07600000,SP,6671,0121101,"0322101,0141501,0142300"
27035235,1,,SITIO,LIBERDADE,S/M,ZONA RURAL,13890000,SP,6107,0151201,"0151202,0119903,0111302,0119905"
27070376,1,,AVENIDA,CIDADE JARDIM,2740,BOSQUE DOS EUCALIPTOS,12233002,SP,7099,7020400,7210000
27185583,1,,FAZENDA,GARIROBA,S/N,RIBEIRAO GRANDE,19930000,SP,6965,0115600,0111302
27233137,1,CCV COMUNIDADE CRISTA DA VINHA,RUA,ALVES DA COSTA,178,VILA ELIAS,11940000,SP,6593,9491000,
27246774,1,,RODOVIA,RIBEIRA A APIAI KM 16,SN,RURAL,18380000,SP,6957,0151202,"0151201,0111302"
27268753,1,,RUA,TREZE DE MAIO,540,CENTRO,18682047,SP,6637,6463800,
27320243,1,,ESTRADA,DOS PERINES,0,ESTANCIA PARQUE DE ATIBAIA,12954103,SP,6181,0122900,
24222230,2,,SITIO,SANTA MARIA,S/N,PORTAO QUEIMADO,13800970,SP,6717,0133499,0111302
27327448,1,,AVENIDA,AFFONSO PANSAN,4967,VILA BERTINI,13473620,SP,6131,6810201,"6810202,4110700"
27432531,1,,ESTRADA,MUNICIPAL DE TURIUBA A MONCOES,S/N,ZONA RURAL,15280000,SP,7205,0151202,0151201
27462391,1,QUANTUM4 SOLUCOES DE INOVACAO,RUA,DA CONSOLACAO,2302,CONSOLACAO,01302001,SP,7107,7020400,"6463800,6920602"
27473584,1,,RUA,SILVA CORREIA,125,VILA NOVA CONCEICAO,04537040,SP,7107,6463800,4110700
27499267,1,MPD ANDRADE CONSTRUTORA,RUA,VERGUEIRO,8294,VILA FIRMIANO PINTO,04272300,SP,7107,4399199,"4120400,4211101,4212000,4213800,4221904,4221905,4222701,4223500,4291000,4292801,4292802,4299599,4311801,4311802,4312600,4313400,4319300,4321500,4322301,4322302,4329199,4330401,4330404,4330405,4330499,7732201,8130300"
26345351,1,,RUA,ARCO VERDE,142,CENTRO,17500170,SP,6681,7020400,
24875846,2,CORES DIADEMA,AVENIDA,FABIO EDUARDO RAMOS ESQUIVEL,2899,CANHEMA,09941201,SP,6377,4110700,
25170551,2,,FAZENDA,JACUTINGA,S/N,AGUA DO PAU DALHINHO,19940000,SP,6491,0115600,0111302
26279613,2,,AVENIDA,REPUBLICA DO LIBANO,2099,IBIRAPUERA,04501003,SP,7107,4541203,"4541204,4541206,4543900,4781400,4930201,4930202,6463800"
26074485,1,,ESTANCIA,GC 5,S/N,AGROVILA 2,19470000,SP,6927,0151202,"0151201,0121101,0119999,0322101"
23551133,2,OM AGROPECUARIA E PARTICIPACOES,FAZENDA,SAO PEDRO DA ANTINHA ESTRADA MUNICIPAL DO VALE FORMOSO KM,09,VALE FORMOSO,14960000,SP,6771,0113000,"0139306,0151201"
26360640,1,,AVENIDA,EMILIO TREVISAN,655,BOM JARDIM,15084067,SP,7097,6911701,
26563652,2,OXXO RAMOS BATISTA,RUA,RAMOS BATISTA,284,VILA OLIMPIA,04552020,SP,7107,4712100,"4721104,4729699,5611201,5611203"
25067024,2,,RODOVIA,ESTADUAL PIRANGI A VISTA ALEGRE DO ALTO,SN,ZONA RURAL,15820000,SP,6881,0131800,0133404
23253852,2,,FAZENDA,DAS FLORES,S/N,ZONA RURAL,14140000,SP,6363,0113000,
25099981,2,,FAZENDA,SANTA ROSA - ESTRADA DO MAROLO,S/N,ZONA RURAL,14415000,SP,6827,0113000,"0111302,0115600,0119999,0133404,0134200,0151201,0162899,8219999"
23538873,2,,FAZENDA,ALTO VERDE,S/N,CORREGO GRANDE,18890000,SP,7161,0111302,"0119905,0115600,0111303,0111399"
23097104,2,,AVENIDA,DRA RUTH CARDOSO,6917,JARDIM UNIVERSIDADE PINHEIROS,05477000,SP,7107,8630501,
27474554,2,,SITIO,SAO JOSE GLEBA AB2,S/N,AREA RURAL,13169899,SP,6175,0113000,
26463700,2,,RUA,BELA CINTRA,1149,CONSOLACAO,01415907,SP,7107,4930202,"4652400,5250803,5320201,5320202,6202300,6203100,6209100,6319400,7490104,7739099,8230001"
25363515,2,,SITIO,SANTA INES,SN,RURAL,14920000,SP,6759,0113000,
26061304,1,DELTA LIBRAE,AVENIDA,DAS NACOES UNIDAS,14401,VILA GERTRUDES,04794000,SP,7107,6463800,
23697529,2,,FAZENDA,5 ESTRELAS,S/N,ESTRADA GALIA A LUPERCIO KM 26,17459899,SP,6433,0134200,
25080393,2,,RODOVIA,VICE-PREFEITO HERMENEGILDO TONOLLI,1500,DISTRITO INDUSTRIAL,13213086,SP,6619,5620101,
23124078,2,,FAZENDA,SANTA MARIA,S/N,RURAL,15860000,SP,6489,0113000,
26383350,1,,RUA,BENTO DO AMARAL DA SILVA,151,PARQUE SAO RAFAEL,08320210,SP,7107,9491000,
22971651,2,,ESTRADA,MUNICIPAL BURI - BAIRRO LARANJA AZEDA KM 12,SN,LARANJA AZEDA,18290000,SP,6261,0210103,"0210101,0151201,0151202,0210199,0210107,0220999"
24893306,2,,RUA,DIAMANTINA,646,VILA MARIA,02117011,SP,7107,4689399,
23387328,2,,FAZENDA,GRAMADO,S/N,AREA RURAL DE PIRASSUNUNGA,13644899,SP,6887,0113000,
24840166,2,,ALAMEDA,ARAGUAIA,762,ALPHAVILLE INDUSTRIAL,06455000,SP,6213,5611201,5611203
24604135,2,NPS DO BRASIL FARMACEUTICA,RODOVIA,"ANHANGUERA, KM 114",SN,JARDIM DALL'ORTO,13177901,SP,7149,4644301,"4635499,4637102,4637199,4639701,4644302,4645101,4646001,4646002,4684299,4686902,4691500"
27474554,2,,SITIO,SANTO ANTONIO,S/N,AREA RURAL,13489899,SP,6639,0113000,
27230763,1,,ESTRADA MUNICIPAL,DE COSMORAMA AO BAIRRO DO CARRILHO,S/N,ZONA RURAL,15530000,SP,6359,0139306,
27474554,2,,SITIO,SAO LUIZ,S/N,AREA RURAL,13169899,SP,6175,0113000,
23956833,2,,SITIO,BOA VISTA,SN,RURAL,13537000,SP,6523,0113000,0151201
23152466,2,,RUA,BRASILEIRA,439,VILA ENDRES,07043010,SP,6477,4761001,"4530703,4647802,4752100,4753900,4754701,4755503,4757100,4759899,4761002,4761003,4762800,4763601,4763602,4763603,4763604,4772500,4781400,4782201,4783101,4783102,4789001,4789099,8292000"
26632782,2,,FAZENDA,SANTA MARIA,S/N,AREA RURAL DE AVARE,18709899,SP,6189,0151201,0151202
26329246,2,REDE IMUNNE - UNIDADE BAURU,RUA,JOAQUIM DA SILVA MARTHA,15-76,VILA SANTA TEREZA,17012030,SP,6219,8630506,
26107779,1,CORA STRATEGY' BRANDING,RUA,NOVA CIDADE,196,VILA OLIMPIA,04547070,SP,7107,7319004,7311400
26684933,1,,RUA,ALEXANDRE DUMAS,1562,CHACARA SANTO ANTONIO (ZONA SUL),04717914,SP,7107,8219999,
24217653,2,LOGGI XD,AVENIDA,MAL TITO,7274,ITAIM PAULISTA,08115000,SP,7107,4930202,"4930201,5211799,5250804,5250805"
26143396,2,,RUA,CONS SARAIVA,306,SANTANA,02037020,SP,7107,8640202,"7490199,8630506,8640201"
27354815,1,,AVENIDA,GETULIO VARGAS,22-25,PARQUE JARDIM EUROPA,17017383,SP,6219,8630503,"8630501,8630502"
24810381,2,,SITIO,AGUA BOA,S/N,CLARO,18185000,SP,6859,0151201,0151202
24912097,2,TOP BOI,AVENIDA,DOM JOAO VI,536,CANHEMA,09941115,SP,6377,4722901,"4729699,5611201"
27107955,1,,AVENIDA,PRES JUSCELINO KUBITSCHEK,1830,VILA NOVA CONCEICAO,04543900,SP,7107,6622300,
24618070,2,,AVENIDA,WASHINGTON LUIS,81,VILA MATHIAS,11050201,SP,7071,4541203,"4541204,4541206"
24455392,2,EDIFICIO MAGNIFIC,RUA,CONDESSA SICILIANO,242,JARDIM SAO PAULO(ZONA NORTE),02044050,SP,7107,4110700,
27143993,2,,FAZENDA,SANTA MARIA,S/N,RURAL,14745000,SP,7189,0113000,
24880195,2,,FAZENDA,NOSSA SENHORA DAS GRACAS,S/N,RURAL,13550000,SP,6139,0151201,0151202
26729965,2,,RECANTO,SANTA LUZIA,S/N,SANTA LUZIA,13990000,SP,6865,0134200,"0151201,0151203"
26743405,2,,SITIO,SAO FRANCISCO DA CACHOEIRA,SN,RURAL,15105000,SP,6917,0151201,0111302
26196129,1,PARIS MOVEIS PARA SALAO,RUA,DOM PEDRO II,1539,VILA MONTEIRO (GLEBA I),13560320,SP,7079,4772500,"4669999,4712100,4713002,4723700,4781400,4782202,4789001,4789004,4789005"
26072717,2,,RUA,TREZE DE MAIO,1933,BELA VISTA,01327001,SP,7107,4772500,
26115187,1,,RUA,RENATO DARDES,272,ALTO,18800086,SP,6877,6810203,
25587387,2,HLTS ENGENHARIA E CONSTRUCOES,AVENIDA,MANOEL GOULART,1254,CENTRO,19015240,SP,6929,4120400,"4110700,4299501,4391600,6810201,7112000,7319002"
23894533,2,,AVENIDA,NOVE DE JULHO,5599,JARDIM PAULISTA,01407200,SP,7107,8211300,
26563652,2,OXXO MARTINELLI,RUA,LIBERO BADARO,512,CENTRO,01008000,SP,7107,4712100,"4721104,4729699,5611201,5611203"
25042746,2,,SITIO,NOSSA SENHORA DO IPIAPIRA,SN,ZONA RURAL,13610970,SP,6635,0113000,
24054790,2,,SITIO,BOM JESUS,SN,JACUBA,18769899,SP,6329,0113000,
25303936,2,,FAZENDA,BOA ESPERANCA,S/N,ZONA RURAL,14930000,SP,6233,0113000,
27015340,2,,CHACARA, 2 IRMAOS,S/N,ZONA RURAL,15890000,SP,7213,0133404,0131800
26304765,2,,SITIO,BARROCA FUNDA,S/N,ZONA RURAL,13515970,SP,6335,0113000,
27382493,2,,RUA,SEBASTIAO GARCIA GIMENES,64,ALVINOPOLIS,12942581,SP,6181,9491000,
24230747,2,,RUA,MACIEL MONTEIRO,270,VILA SANTA TERESA (ZONA LESTE),03566000,SP,7107,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
26600457,1,,PRACA,OSWALDO CRUZ,47,PARAISO,04004070,SP,7107,6204000,
23213386,2,,SITIO,VISTA ALEGRE,SN,RURAL,15760000,SP,7217,0131800,
23213386,2,,SITIO,PRIMAVERA III,SN,RURAL,15760000,SP,7217,0131800,
26662372,1,,AVENIDA,JURITI,385,VILA UBERABINHA,04520901,SP,7107,7111100,"7490199,9102302"
24148722,1,,ESTANCIA,TOLEDO,S/N,CORR. SALTINHO DA BOA VISTA,15315000,SP,2941,0151201,0151202
26501993,1,,RUA,PRINCESA ISABEL,748,VILA RICCI,13844060,SP,6715,9430800,
25975472,2,,SITIO,SAO JOSE,000,ZONA RURAL,19360000,SP,7055,0151201,
24230747,2,,PRACA,BOM JESUS DE PIRAPORINHA,306,PIRAPORINHA,09951550,SP,6377,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
27474554,2,,SITIO,SANTO ANTONIO,S/N,AREA RURAL,13169899,SP,6175,0113000,
24260583,2,,FAZENDA,SAO JOSE,S/N,ZONA RURAL,15760000,SP,7217,0113000,0151201
25023732,2,,FAZENDA,DO TROPEIRO,0,CENTRO,12690000,SP,7141,0151201,"0151202,0152102"
26380833,2,,RUA,JOAO ALVES DELFINO -FINAL DA RUA,S/N,ZONA RURAL,13580000,SP,6959,0116401,"0116402,0116499"
26451240,2,,FAZENDA,SANTA IZAURA,SN,ZONA RURAL,19600000,SP,6945,0115600,0111302
26646686,2,,ESTRADA,ESTRADA FAZENDA SANTA ADELIA A SAO DOMINGOS,00,RURAL,15900970,SP,7175,0115600,
26201317,2,,RUA,FRANCISCO ANTONIO DA ROCHA,185,CHACARAS AGUA BRANCA,13426600,SP,6875,4110700,
23664690,2,,ESTRADA,FAZENDA ESPIRITO SANTO,S/N,ZONA RURAL,14955000,SP,6247,0113000,
24211199,2,,ESTRADA,CACHOEIRA KM 05,S/N,CACHOEIRA,17408899,SP,6435,0151201,
26374800,1,,RUA,AMADOR BUENO,474,SANTO AMARO,04752901,SP,7107,6470101,
26563652,2,OXXO TORRE SUL,AVENIDA,ADOLFO PINHEIRO,1029,SANTO AMARO,04733100,SP,7107,4712100,"4721104,4729699,5611201,5611203"
27239418,1,,SITIO,SAO PAULO - GLEBA B,S/N,ZONA RURAL,14160970,SP,7135,0113000,"0115600,0111302,0116401"
26563208,1,,RUA,TEODORO SAMPAIO,399,PINHEIROS,05405000,SP,7107,6619399,"6201501,6201502,6202300,6203100,6204000,6209100,6311900,6319400,6399200,6463800,6613400,6619302,6630400,7020400,7311400,7312200,7319002,7410299,7490104,7740300,8219999,8291100,8299799,9511800"
26989170,1,INSTITUTO MUSICA DO BEM - FILARMONICA,RUA,EQUADOR,221,JUNDIAPEBA,08750390,SP,6713,9493600,"8800600,9001901,9001902,9001903,9001999,9002701,9430800,9499500"
27436321,1,,RUA,JOSE VERSOLATO,111,CENTRO,09750730,SP,7075,6810201,"6462000,6810202"
26245561,1,,RUA,NOVE DE JULHO,72,SANTO AMARO,04739010,SP,7107,4110700,6810201
26249485,1,COLORMASTER PIGMENTOS,AVENIDA,ENGENHEIRO CARLOS REINALDO MENDES,4953,ALEM PONTE,18013280,SP,7145,2071100,"2229302,4789099"
26616204,1,,AVENIDA,MAGALHAES DE CASTRO,4800,CIDADE JARDIM,05676120,SP,7107,6622300,"6450600,6511101,6612605,6619399"
26301545,1,,ESTRADA,MUNICIPAL BIRIGUI AO BAIRRO GOULART,S/N,DUAS BARRAS,16200970,SP,6229,0151202,
26925667,1,,AVENIDA,DOUTOR ANILOEL NAZARETH,5820,PARQUE RESIDENCIAL COMENDADOR MANCOR DAUD,15070565,SP,7097,4530701,"2949299,4530703"
26465506,1,,RUA,FORTUNATO,126,VILA BUARQUE,01224030,SP,7107,6911701,
24230747,2,,AVENIDA,JOSE PAULINO,1488,NOVA PAULINIA,13140280,SP,6831,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
24230747,2,,AVENIDA,PADRE ANCHIETA,1317,LOTEAMENTO SOARES,11750000,SP,6853,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
25966574,1,AMOR SAUDE,RUA,AMERICO SALVADOR NOVELLI,243,ITAQUERA,08210090,SP,7107,8630504,"8211300,8640202,8630502"
27083064,1,,RUA,RUI BARBOSA,1220,CENTRO,19015000,SP,6929,8610102,"8299799,8531700,8532500,8630503"
27150825,2,SOLAR 21,RUA,GOMES DE CARVALHO,1666,VILA OLIMPIA,04547006,SP,7107,7739099,"3313999,4321500,4742300,6202300,6203100,6204000,6399200,7020400,7112000,7210000,7490104"
26194909,1,,AVENIDA,PROFESSOR JOAO FIUSA,2080,JARDIM CANADA,14024260,SP,6969,6810203,
26381823,1,,RUA,ONOFRE GIORGIANNI,319,LOTEAMENTO RESERVA ERMIDA,13212108,SP,6619,6911701,
26431314,1,,SITIO,SAO JOSE I,SN,IBICATU,13610970,SP,6635,0113000,0121101
26206069,1,,SITIO,BOA VISTA,0,AGUA DO ALMOCO,19880000,SP,6301,0115600,0111302
27391065,1,,AVENIDA,SAGITARIO,138,SITIO TAMBORE ALPHAVILLE,06473073,SP,6213,8599604,"5811500,6202300,6203100,6209100,6319400,7020400,7319002,7319003,7319004,7490104,8219999"
26108880,1,GRUPO PDL,ALAMEDA,TOCANTINS,630,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAV,06455020,SP,6213,4789099,"4616800,4619200,4641901,4649403,4751201,4754703,4755503,4763603,4772500,4781400,7319002,7733100,9511800,9529199"
26303356,1,,RUA,MANOEL DA NOBREGA,598,CENTRO,09910720,SP,6377,3511501,3513100
26989067,1,MATIFIC,ALAMEDA,RIO CLARO,241,BELA VISTA,01332907,SP,7107,8550302,"4751201,6201501,6202300,6203100,6204000,6209100,8599604"
26900128,1,,AVENIDA,DAS NACOES UNIDAS,12995,BROOKLIN PAULISTA,04578000,SP,7107,6201501,"7740300,6463800"
26554557,1,APRODOCE,AVENIDA,CONEGO JOAO CLIMACO,141,CENTRO,18270540,SP,7181,9499500,
27481847,1,,AVENIDA,IBIRAPUERA,2033,INDIANOPOLIS,04029901,SP,7107,6462000,"0151201,3314710,6463800,6810201,6810202"
24671436,2,T SETE CUSTOM,RUA,ELVIO PUCCI,181,POLO INDUSTRIAL SAO BERNARDO,14406785,SP,6425,4755501,"4781400,4782201,4782202,4789099"
26488401,1,,RUA,CACONDE,323,JARDIM PAULISTA,01425011,SP,7107,8630503,"7210000,8599699,8660700"
27027102,1,,RUA,BENJAMIM EGAS,66,PINHEIROS,05418030,SP,7107,9499500,
27445549,1,JAMBERG TIAGOR ADVOCACIA,RUA,CEL IRINEU DE CASTRO,43,JARDIM ANALIA FRANCO,03333050,SP,7107,6911701,
26907814,1,,RUA,JOSE PINTO NETO,50,LOTEAMENTO FLORESTA,12226383,SP,7099,9499500,
27480271,1,TESS,RUA,CAETANO ADAMI,111,CJ J PAULO II,14340000,SP,6257,7020400,"3321000,4292801,7112000,4399101,7120100,7210000,8599604,5212500,7711000,4613300,4789099,4110700,3314708,4612500"
27038477,1,,AVENIDA,ADOLFO PINHEIRO,1000,SANTO AMARO,04734002,SP,7107,6462000,"8211300,7490104,7020400"
27165433,1,STAR BUS,AVENIDA,PRESIDENTE KENNEDY,200,ROCHDALE,06220040,SP,6789,4511101,"4511102,4520001,4512901"
26898587,1,,ESTRADA MUNICIPAL,JOSE BOLDRINI,6358,COLINAS DO MOSTEIRO DE ITAICI,13341700,SP,6511,0119999,"0111302,0111399,0116403,0119901,0119904,0119905,0119906,0119907,0119908,0119909,0121101,0133408,0133409,0139304"
23447029,2,,ESTRADA,PIEDADE A PILAR DO SUL,SN,DOURADINHO,18170000,SP,6857,0121101,
27140199,1,INCOMPANY,RUA,NELSON DE MORAES LOPES,157,VILA GUILHERME,02052045,SP,7107,4530703,"4530701,4530702,4530704,4530705,4713002,4713004,4713005,5250801,5250802,5250803,5250804,5250805"
26279212,1,,RUA,SERGIPE,401,CONSOLACAO,01243001,SP,7107,6810202,"6810201,6462000"
26317493,1,,RUA,SARGENTO MAX WOLF FILHO,235,CIDADE NOVA I,13334130,SP,6511,8112500,
26293660,1,,FAZENDA,SANTO IGNACIO DE LOYOLA,0,CAMPO ALEGRE,17388899,SP,6259,0131800,"0154700,0134200"
26332646,1,,RUA,ARAICAS,45,VILA LAGEADO,05343010,SP,7107,9430800,
26167167,1,,RUA,CARLOS ROBERTO ROQUETE LIMA,190,JARDIM VISTA ALEGRE,15061696,SP,7097,6462000,"6810201,6810202"
26213709,1,MEDIANDO SOLUCOES,RUA,PASCAL,437,CAMPO BELO,04616001,SP,7107,6911702,"5912002,6399200,7020400,8211300,8550302"
26680463,1,GFMM,AVENIDA,ONZE DE JUNHO,685,VILA CLEMENTINO,04041052,SP,7107,8630501,"8610102,8630503"
26519719,1,TRINTA DO NOVE HOLDING,RUA,PERCILIO NETO,445,PARQUE TAQUARAL,13087090,SP,6291,6810202,"6822600,6810201,6462000,4110700"
26561882,1,I.P.U.D.S,RUA,SANTA ROSA DE LIMA,1120,PARQUE PAULISTANO,08080000,SP,7107,9491000,
26246053,1,ORIENTEME,AVENIDA,BRIGADEIRO FARIA LIMA,2369,JARDIM PAULISTANO,01452000,SP,7107,6202300,"6203100,6311900,6319400,7490104,8599604,8650002,8650003,8660700,8690999"
26096391,1,,RUA,SALDANHA MARINHO,168,BELENZINHO,03055020,SP,7107,4772500,"6399200,8211300,8219999,8292000,8299703,8299707,8299799"
26107749,1,,RUA,PALESTINA,359,VILA MASCOTE,04362030,SP,7107,8550302,
26147524,1,,AVENIDA,LUIZ GONZAGA MARTINS GUIMARAES,1,JARDIM CAMPOS ELISIOS,13209770,SP,6619,8610102,8630501
26688836,1,,VIA,ANHANGUERA,S/N,RECREIO ANHANGUERA,14097140,SP,6969,6462000,
26970840,1,RSZ,RUA,CARDEAL ARCOVERDE,745,PINHEIROS,05407001,SP,7107,8599604,
27273079,1,,RUA,PREFEITO AMERICO PERRELLA (VL F N MORELLI),01,CENTRO,09390030,SP,6689,9001902,"9001999,9001903"
27241222,2,,SITIO,BANHADO,S/N,ESCONDIDO,16350000,SP,6199,0113000,
26171237,1,EMEB LAIS AMANDA ADRIANO,RUA,"ANA DE SOUZA CALLEGARI, 421",421,BAIRRO VERA CRUZ,15910000,SP,6727,8511200,
26025780,1,,SITIO,NOSSA SENHORA APARECIDA,S/N,ZONA RURAL,15370000,SP,6849,0151201,0151202
26607493,1,,AVENIDA,PAULISTA,2150,BELA VISTA,01310300,SP,7107,6470101,
26122600,1,FUTURA,AVENIDA,GENERAL ATALIBA LEONEL,4014,PARADA INGLESA,02242002,SP,7107,8800600,"8020001,8111700"
27289005,1,ALCARAZ CONSULTING,AVENIDA,BRIG FARIA LIMA,1485,JARDIM PAULISTANO,01452002,SP,7107,7020400,"6619399,8211300,8219999,8599604"
27182718,1,,RUA,CAPITAO JOSE ALEXANDRE,15,CENTRO,13871000,SP,7083,7490104,"7490199,6463800"
26603426,1,GT 7,AVENIDA,CHEDID JAFET,222,VILA OLIMPIA,04551065,SP,7107,6462000,"6463800,6810201,6810202"
26463060,1,VILA TAGUAI,ESTRADA,TAGUAI,402,CHACARA DO REFUGIO,06342000,SP,6313,8112500,
26609007,1,,AVENIDA,PRESIDENTE KENNEDY,1386,CIDADE NOVA,13334170,SP,6511,6492100,
26596561,1,BERTOLDI & FREITAS,RUA,DOUTOR JAIRO AMANCIO DE CASTRO,2039,CENTRO,14400324,SP,6425,8630503,"8610102,8630502"
24230747,2,,AVENIDA,PARAGUACU,97,CENTRO,19700049,SP,6811,6319400,"3329501,4930201,4930202,5211799,5250804,6311900,7490104,8299799"
27243496,1,,FAZENDA,CAMPO ALEGRE,S/N,SANTA ISABEL,17160000,SP,6167,0113000,0151201
26350648,1,RMC ADVOGADOS,ALAMEDA,SANTOS,1800,CERQUEIRA CESAR,01418102,SP,7107,6911701,
26545627,1,,RUA,ALVES GUIMARAES,1212,PINHEIROS,05410002,SP,7107,6470103,
27338394,1,,AVENIDA,SAUDADE,131,CENTRO,12010810,SP,7183,4633801,4930202
26272918,1,ESSENCE CLUB HOUSE,AVENIDA,JESUS MONTOLAR,1070,FRAGATA,17519211,SP,6681,4110700,
26680811,1,,AVENIDA,PAULISTA,1439,BELA VISTA,01311926,SP,7107,6911701,
26642834,1,,RUA,ALVES GUIMARAES,1212,PINHEIROS,05410002,SP,7107,6470103,
25058899,2,FILIAL 25 - GUARULHOS,RUA,ESPANHOLA,470,VILA ENDRES,07043060,SP,6477,5611203,5611201
26262593,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
26324209,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470101,
26491370,1,,AVENIDA,BRIG FARIA LIMA,3500,ITAIM BIBI,04538132,SP,7107,6470102,
26711409,1,,AVENIDA,BRIG FARIA LIMA,1355,JARDIM PAULISTANO,01452919,SP,7107,6470101,
26406985,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
26729300,1,,AVENIDA,CONDESSA ELISABETH DE ROBIANO,320,VILA MOREIRA,03074000,SP,7107,4930202,"4930201,4930203,5120000,5211799,5229099,5250801,5250802,5250803,5250805,5320201,6209100,8011101,8012900,8020001,8219999"
26363413,1,,ESTRADA,"MUNICIPAL ITN 248, KM 4,7",S/N,ZONA RURAL,18690000,SP,6571,0121101,
26459681,1,,SITIO,POR DO SOL,S/N,ZONA RURAL,15530000,SP,6359,0151201,0151202
26842599,1,,ESTANCIA,OURO BRANCO,S/N,CORREGO DO ALHEIRO,17730000,SP,6821,0121101,"0119902,0119904,0119906,0119908,0119909,0119999,0131800,0133402,0133404,0133408,0133409,0133499"
27295645,2,,CHACARA,PROGRESSO,S/N,AGUA DO JACU,19880000,SP,6301,0111302,"0115600,0151201"
25053270,2,,FAZENDA,BOM SUCESSO - GLEBA VI,S/N,RURAL,14790000,SP,6449,0113000,0115600
26480358,1,THERA ONE,RUA,COELHO DE CARVALHO,574,ALTO DA LAPA,05468020,SP,7107,6204000,7490104
26861630,1,,RUA,ALVES GUIMARAES,1212,PINHEIROS,05410002,SP,7107,6470101,
27492835,1,,AVENIDA,BERTA BUHRNHEIM,259,VILA SAO JOAO,13614100,SP,6635,6911701,
26722143,1,MONARCA COMERCIO DE VESTUARIO,AVENIDA,CARLOS DE CAMPOS,77A,PARI,03028001,SP,7107,4781400,4642701
26665152,1,,AVENIDA,RIO BRANCO,233,CAMPOS ELISEOS,01205901,SP,7107,8211300,8291100
27238183,1,GS ADVOCACIA,RUA,PADRE AMERICO VIRGILIO ANDRIZZI,135,CENTRO,11660030,SP,6311,6911701,
27126513,1,DOLARAPP,RUA,FERNANDO FALCAO,1111,VILA CLAUDIA,03180003,SP,7107,6619399,"6499999,7490104,8299702"
27119424,1,,RUA,LUIZ DOS SANTOS CABRAL,260,JARDIM ANALIA FRANCO,03337060,SP,7107,6822600,"6463800,7490104,8230001,9001902,9001999"
27116437,1,,RUA,JUREMA VIEIRA MEDRADO,65,PARQUE RESIDENCIAL AQUARIUS,12246180,SP,7099,6911701,
26111809,1,,AVENIDA,PAULISTA,2100,BELA VISTA,01310930,SP,7107,6470101,
26729011,1,,ESTRADA,BARCELONA,1346,PEROVE,06845270,SP,6401,9499500,
26297760,2,,RUA,JOSE GALVAO,77,CENTRO,13320170,SP,7005,6911701,
24716031,2,,RUA,OSWALDO FACCIO,S/N,PARQUE RESIDENCIAL SABIAS,13349204,SP,6511,4110700,
