cnpj_basico,identificador_matriz_filial,nome_fantasia,tipo_logradouro,logradouro,numero,bairro,cep,uf,municipio,cnae_fiscal_principal,cnae_fiscal_secundaria
02767712,1,,RUA,JOSE BONIFACIO,24,SE,01003000,SP,7107,6619399,6619305
01142513,1,,,LUIZ SEBASTIAO MOREIRA,19,JD.DOS ALAMOS,04883160,SP,7107,9491000,
04511041,1,,TRAVESSA,MARIA CLARA ALMEIDA SANTOS,92,PARQUE DAS VINHAS,13295524,SP,6581,6821801,"0990403,4110700,4313400,4689301,6810201,6810202,6821802"
04511286,1,,NÚCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
01143878,1,,AVENIDA,DR RAUL DA CUNHA BUENO,413,CENTRO,16800000,SP,6703,1066000,"4683400,4729699,4744002,4744099,4771704,4789004"
01143956,1,,RUA,PADRE JUSTINO FERREIRA,51,NOVA JABOTICABAL,14875455,SP,6587,8112500,
02770062,1,EPHOXAL,RUA,AUSTRALIA,50,PQE.INDUSTRIAL DACI,06785400,SP,7157,2032100,
02770136,1,,RUA,LUSO BRASILEIRA,4-44,VILA SAMARITANA,17016230,SP,6219,6810202,4110700
01145339,1,,RUA,ESCOBAR ORTIZ,402,VILA NOVA CONCEICAO,04512051,SP,7107,8112500,
02770654,1,,RUA,HIDEKICHE NOMURA,150,FRAGATA,17526290,SP,6681,8112500,
00621930,2,,RUA,AUGUSTA,2025,CERQUEIRA CESAR,01413000,SP,7107,9491000,
01147472,1,JOVIAL,RUA,MINAS GERAIS,6,HIGIENOPOLIS,01244010,SP,7107,4110700,4120400
04516487,1,,AVENIDA,PAULISTA,1471,BELA VISTA,01311927,SP,7107,8211300,7020400
01147641,1,,AVENIDA,PRESIDENTE JUSCELINO KUBITSCHEK,1909,VILA NOVA CONCEICAO,04543011,SP,7107,6470101,
02772909,1,INSTITUTO I,RUA,DR RENATO PAES DE BARROS,512,ITAIM BIBI,04530000,SP,7107,7220700,
04517128,1,,AVENIDA,DOUTOR AUGUSTO DE TOLEDO,510,SANTA PAULA,09541520,SP,7077,8112500,
04517812,1,,AVENIDA,BRIGADEIRO FARIA LIMA,1768,JARDIM PAULISTANO,01452001,SP,7107,4110700,
04517833,1,,RUA,SAO JOSE,1182,ALTO,13419250,SP,6875,7112000,
01148820,1,,AVENIDA,PAULISTA,2313,BELA VISTA,01311934,SP,7107,8513900,"6462000,6821802,7490104,8211300,8512100,8520100,8541400,8542200"
01148934,1,,AVENIDA,PRESIDENTE ROOSEVELT,632,CENTRO,17700000,SP,6793,8112500,
04518682,1,A CASA DE NAZARE,RUA,DOZE,495,CENTRO,15495000,SP,6985,8800600,
04518781,1,,RUA,EMBURAMA,149,VILA PROGRESSO,08245400,SP,7107,9430800,"9493600,9499500"
01149799,1,,RUA,OSCAR RODRIGUES ALVES,789,VILA MENDONCA,16015030,SP,6155,4120400,6821801
04519722,1,,NÚCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
01150594,1,,RUA,HUNGRIA,1400,JARDIM EUROPA,01455000,SP,7107,4110700,6810201
04519810,1,RADIO ALVORADA FM,RUA,SAO SALVADOR,575,CENTRO,17730000,SP,6821,9430800,"9493600,9499500"
02776030,1,COOPERAUTO,RUA,AURELIO VARIN,26,JARDIM PILAR,09370050,SP,6689,7711000,4923002
04520828,1,LANCHONETE PSIU,RUA,HUMAITA,33,CENTRO,12260000,SP,6813,4712100,
04521293,1,,RUA,DO ROCIO,351,VILA OLIMPIA,04552905,SP,7107,6204000,
02777017,1,,AVENIDA,SUMARE,1411,PERDIZES,05016110,SP,7107,6810201,"6810202,6821801,6822600,6821802,7020400,6462000"
04521741,1,ACADEMIA VIBRACAO,AVENIDA,SAO CARLOS,2999,CENTRO,13560011,SP,7079,4763602,
02777673,1,,AVENIDA,DOS CARVALHOS,01,FAZENDINHA,06352000,SP,6313,9430800,"9493600,9499500"
02778068,1,,RUA,IDALINA GONCALVES DIAS,401,JARDIM TARUMA,13216472,SP,6619,9491000,
04522907,1,ASTRAL,AVENIDA,MARGINAL,717,JARDIM ESPLANADA,14350000,SP,6119,9430800,"9493600,9499500"
02990605,2,,AVENIDA,DA EMANCIPACAO,801,JD. SANTA RITA DE CASSIA,13184654,SP,2951,2949299,"2790299,2869100,2945000,4520003,4530701,4530706,4669999,6463800,7020400,7112000,7490199,8211300"
01153905,1,,RUA,SEVERINO MARTINS CUNHA,1-66,VL INDUSTRIAL,17055450,SP,6219,8112500,
01154267,1,,RUA,ARMANDO S. DE OLIVEIRA,122,BOQUEIRAO,11050071,SP,7071,8112500,
01154759,1,,AVENIDA,FAGUNDES DE OLIVEIRA,1955,VILA SAO JOSE,09950300,SP,6377,8112500,
04524806,1,ARTESUL,RUA,CRISTALINO ROLIM DE FREITAS,239,JURUBATUBA,04696000,SP,7107,9430800,"9493600,9499500"
04524970,1,,AVENIDA,APARECIDA DE SOUZA VETORAZZO,SN,RESIDENCIAL NATO VETORASSO,15042101,SP,7097,8610101,"8711503,8720499,8730102,9499500"
04525951,1,,RUA,VEREADOR SIDNEY DA SILVA ROCHA,348,PARQUE PONTE GRANDE,08770500,SP,6713,9430800,"9493600,9499500"
02780660,1,,RUA,MATEUS GROU,131,PINHEIROS,05415050,SP,7107,8112500,
04526536,1,,RUA,AMAZONAS,439,CENTRO,09520070,SP,7077,8630502,"8650099,8660700"
02781559,1,,RUA,SANTANESIA,528,BUTANTA,05580050,SP,7107,9430800,"9493600,9499500"
04527540,1,,RUA,FRANCISCO PEREIRA DUTRA,2010,ESTIVA,13290000,SP,6647,6462000,
02782499,1,,RUA,BENEDITO DA FONSECA RONDON,799,JARDIM SANTO ELIAS,05136160,SP,7107,2733300,"4649401,4649402,4751201"
01158839,1,,AVENIDA,DOS EUCALIPTOS,530,MOEMA,04517050,SP,7107,6911701,
02782949,1,,AVENIDA,ADOLFO PINHEIRO,1010,SANTO AMARO,04734002,SP,7107,4299599,"4399199,4789099,7732201,4619200,4223500"
04529316,1,AMOGRA,,BAIRRO MORRO GRANDE,S/N,MORRO GRANDE,13600970,SP,6165,0161099,"0161001,0161003"
04529686,1,MA CONEGLIAN,RUA,JULIO ANDREOLLI,261,DISTRITO EMPRESARIAL LUIZ TRECENTI,18685795,SP,6637,4321500,"4669999,4673700,4742300"
02785353,1,,RUA,PROFESSOR THIRE,151,VILA NHOCUNE,03561010,SP,7107,9499500,
01161829,1,,RUA,CORREIA DE LEMOS,812,SAUDE,04140000,SP,7107,8112500,
02786623,1,ASS COMUN CULTURAL E DE PROMOCAO SOCIAL LUDWIG ZANKL,PASSARELA,JOAO PAULO II,S/N,CENTRO,17250000,SP,6203,9430800,"9493600,9499500"
04533138,1,DEPOTCE,AVENIDA,PLINIO DE QUEIROZ,S/N,JARDIM SAO MARCOS,11570000,SP,6371,7739099,"2019399,2099199,3319800,3811400,3812200,3821100,3822000,3831901,3831999,3900500,4313400,4530703,4684299,5030102,5211701,5211799,5231102,7711000,8129000,8599699,8621602"
04533384,1,,AVENIDA,CEL. JOSE NOGUEIRA TERRA,174,CENTRO,14140000,SP,6363,4731800,4732600
01163086,1,,RUA,NITEROI,362,CENTRO,09510200,SP,7077,4110700,"6463800,8299799,6810201"
02788030,1,CONDOMINIO EDIFICIO PRINCIPE DE SEVILHA,RUA,CARLOS WEBER,1288,V. LEOPOLDINA,05303000,SP,7107,8112500,
01164555,1,,RUA,DOM JOSE DE BARROS,264,REPUBLICA,01038100,SP,7107,6622300,
01164851,1,,RUA,JOAO LUIZ,54,BARCELONA,09551240,SP,7077,8112500,
01164902,1,,AVENIDA,PEDRO SBORIOL,136,JUQUEY,11600200,SP,7115,8112500,
02788632,1,AUTO POSTO PETROMAXXI,AVENIDA,DR. LUCIANO PACHECO DE ALMEIDA PRADO,400,JD NOVA JAU,17204220,SP,6607,4731800,4732600
04536653,1,R.M.W. CABELEREIROS,RUA,PAIQUERE,68,VILA BANDEIRANTES,02552060,SP,7107,9602501,
02789789,1,SEMINARIO PRESBITERIANO FUNDAMENTALISTA DO BRASIL,RUA,WILFREDO TETZNER,1485,JD RESIDENCIAL ALVORADA,13481427,SP,6639,8531700,
02789835,1,EDIFICIO HALINE,RUA,SERGIO ORLANDO MANZON,21,JARDIM SOLEMAR,11706000,SP,6921,8112500,
01166372,1,,AVENIDA,DOM PEDRO I,W-7777,PIRACANGAGUA II,12091000,SP,7183,2622100,"2610800,2640000,2824102,3314704,3314707,3329599,4322302,4751201,4757100,6202300,6203100,7112000,7490199,8599604,9511800,9512600,9521500"
04537575,1,A.A.E. EMEI PROF ARLINDO CAETANO FILHO,RUA,VALDEMIR DE OLIVEIRA,42,CONJUNTO 31 DE MARCO,12237200,SP,7099,9430800,"9493600,9499500"
02790961,1,,RUA,FLAVIO  DE  CARVALHO,1759,JARDIM EULINA,13063391,SP,6291,9491000,
01167573,1,,RUA,AMAZONAS,439,CENTRO,09520070,SP,7077,9511800,3314709
02792960,1,,AVENIDA,ANTONIO AFONSO DE LIMA,620,CENTRO,07400560,SP,6177,4649410,"4530701,4642702,4647801,4649408,4649499,4651601,4651602,4669999,4763605"
02793109,1,,RUA,PIAU,57,VILA NOVA BONSUCESSO,07176170,SP,6477,6622300,6629100
02793302,1,EXTRATAX,PRACA,DAS FLORES,54,ALPHAVILLE,06449110,SP,6213,4929901,"4923002,4929999"
01170139,1,POLI PERUS I,RUA,EUGENIO BERTTI,147,REGIAO CENTRAL,07700155,SP,6281,8211300,
04541130,1,,AVENIDA,JOSE BONIFACIO,900,CENTRO,14801150,SP,6163,8630503,"8630501,8630502"
04541422,1,,RUA,ITAPEVA,202,CERQUEIRA CESAR,01332000,SP,7107,8112500,
01170538,1,CONDOMINIO EDIFICIO ETAL,RUA,CINCINATO BRAGA,481,BELA VISTA,01333011,SP,7107,8112500,
02794056,1,ABRACCIA,RUA,VISCONDE DE INHAUMA,1279,CENTRO,14010100,SP,6969,8711504,8730199
04541986,1,,RUA,SAO SEBASTIAO DA BOA VISTA,333,JARDIM MARILENA,07140390,SP,6477,9491000,
04288877,2,HS SERVICOS LTDA.,RUA,ENGENHEIRO CARLOS STEVENSON,80,VILA NOVA CAMPINAS,13092310,SP,6291,8211300,
04542653,1,,ALAMEDA,HARVEY C. WEEKS,14,CIDADE VISTA VERDE,12223830,SP,7099,8112500,
04544897,1,,AVENIDA,MARTINO BASSO,1353,JARDIM ZAIRA III,09320760,SP,6689,9491000,
01175049,1,,RUA,GIOVANI ALCIATI RIBAS,737,VILA NASTRI,18206310,SP,6547,8531700,"8532500,8533300,8541400,8542200,8599699"
04547065,1,RADIO DIFUSORA AMORA BRANCA,RUA,ANTONIO COLLETES,260,CENTRO,14720000,SP,7165,9430800,"9493600,9499500"
04547319,1,,RUA,TREZE DE MAIO,80,JARDIM CANHEMA,09941400,SP,6377,2219600,
02798680,1,,RUA,VALDEMAR CELESTINO DA SILVA,249,PARQUE SAO VICENTE,09371317,SP,6689,8112500,
04548036,1,,ALAMEDA,RIO NEGRO,750,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAVI,06454000,SP,6213,4751201,6491300
01176537,1,ASSOCIACAO DE PAIS E MESTRES EMPG CAROLINA DANTAS,RUA,AURELIO PONNA,26,CATIAPOA,11360310,SP,7121,8513900,
00360305,2,AGENCIA GRAJAU/SP,AVENIDA,DONA BELMIRA MARIN,1117,PARQUE BRASIL,04846010,SP,7107,6423900,
02800296,1,SUPERMERCADO NOSSA SENHORA APARECIDA,AVENIDA,DOUTOR JAMBEIRO COSTA,984,BOM JESUS,13610236,SP,6635,4711302,
02800327,1,,RUA,MONSENHOR BRUNO NARDINI,835,JARDIM BAZANELLI,13469291,SP,6131,1092900,"4639701,4729699"
04550260,1,,,MARTINS FONTES,1572,BEIRA MAR,11340010,SP,7121,4731800,"4784900,4732600,4520005,4729602,4530703"
01179949,1,,RUA,TAKICHI TAKAI,40,VILA CAMINHO DO MAR,09618080,SP,7075,1623400,3319800
02802280,1,,AVENIDA,FRANCISCO NOBRE,280,MEDEIROS,13212241,SP,6619,8112500,
04554363,1,,RUA,PEDRO MARQUES,438,CENTRO,18200270,SP,6547,8630503,
02804390,1,SESCON - TUPA,RUA,CHAVANTES,802,CENTRO,17600430,SP,7201,9420100,
02804471,1,,AVENIDA,NOVE DE JULHO,4877,JD. PAULISTA,01407200,SP,7107,6911701,
01182429,1,,RUA,SILVA JARDIM,48/52,BELENZINHO,03057070,SP,7107,4672900,
02804537,1,,RUA,MAESTRO CARLOS NARDELLI,571,ALTO DA BOA VISTA,14025620,SP,6969,4619200,
02804541,1,,RUA,REGINA VENDRUSCULO MAGRO,577,DISTRITO INDUSTRIAL 3,14175338,SP,7135,4530701,"4530703,4930201,4930202"
01183140,1,,RUA,QUINZE G,200,GUAIANASES,08490280,SP,7107,8112500,
02805205,1,VENEZA,ALAMEDA,FRANCA,84,JARDIM PAULISTA,01422000,SP,7107,6462000,"6821802,4110700"
04556125,1,,RUA,MARCOS FERREIRA DA CRUZ,06,JARDIM SAO JOAO,08545210,SP,6415,9430800,"9493600,9499500"
02806638,1,,RUA,TRAJANO MACHADO,358,CENTRO,14980000,SP,6997,9430800,"9493600,9499500"
02090452,2,ACNSF,RUA,D. MIGUEL DE BRAGANCA,S/N,PQ. IMP. CANTAREIRA,07600000,SP,6671,9491000,
02807257,1,,RUA,OLAVIO VERGILIO DOS SANTOS,54,VILA CALIFORNIA(ZONA SUL),04775220,SP,7107,2229399,"3292202,3299003"
04558249,1,CASQUIMICA,RUA,CASTRO ALVES,278,VILA DIADEMA,09911430,SP,6377,4684299,
01186001,1,,AVENIDA,NOVE DE JULHO,4346,JARDIM PAULISTA,01406100,SP,7107,8640202,"8640207,8640208,8640209"
01187018,1,,RUA,EMBIRUCU,250,LOTEAMENTO ALPHAVILLE,13098320,SP,6291,7020400,
01187122,1,INSIGHTFUL,AVENIDA,SENADOR VERGUEIRO,4938,RUDGE RAMOS,09604000,SP,7075,6204000,"6201501,6209100,6202300,6203100,8599603,8219999"
01187265,1,,RUA,TEN DURVAL DO AMARAL,173,CATIAPOA,11390300,SP,7121,8112500,
04560012,1,,RUA,FRANCISCO CHAVES,247,CENTRO,11990000,SP,6299,8211300,
04560782,1,,RUA,DUQUE DE CAXIAS,331,CENTRO,12020050,SP,7183,9430800,"9493600,9499500"
01188899,1,OXIPRESS,RUA,JOAQUIM FRANCISCO CASTELAR,931,PARQUE RURAL FAZENDA SANTA CANDIDA,13087550,SP,6291,2511000,"2542000,2599302,2731700,2832100,3321000"
02811007,1,,AVENIDA,MAGALHAES DE CASTRO,4800,BUTANTA,05502001,SP,7107,6810202,"8230002,7729299"
04562324,1,BOA MASSA,RUA,VOLUNTARIOS DA PATRIA,2525,SANTANA,02401000,SP,7107,8211300,"8599604,8219999"
01189808,1,,AVENIDA,PAPA JOAO XXIII,1460,VILA NOEMIA,09370800,SP,6689,2599399,"2599301,3292202,3299003,3319800"
04562836,1,,AVENIDA,TRES DE MAIO,423,PARQUE 9 DE JULHO,18134000,SP,7113,8219999,"6399200,8211300"
02812281,1,MCPT,RUA,JOAQUIM GUIMARAES,96,BUTANTA,05574010,SP,7107,9430800,"9493600,9499500"
01191098,1,,RUA,AURIVERDE,569,IPIRANGA,04222000,SP,7107,4520001,"4520002,4520003,4520004"
02812484,1,,RUA,JOSE PAULINO,1423,CENTRO,13013001,SP,6291,8630503,"7119704,7490199,8211300,8219999,8599604,8630502,8640208"
04564172,1,,RUA,OSVALDO CRUZ,328,EMBARE,11045100,SP,7071,8112500,
04564529,1,,RUA,CARDEAL LEME,300,VILA VIRGINIA,14030270,SP,6969,4789099,
04565265,1,CEMACO,RUA,EMILIO MALLET,317,VILA GOMES CARDIM,03320000,SP,7107,8211300,"3811400,4930201,4930202"
02813532,1,CONDOMINIO EDIFICIO CAPRI,RUA,FELIX GUISARD,446,PEREQUE-ACU,11680000,SP,7209,8112500,
04565409,1,,RUA,MARANHAO,253,JACARE,13318000,SP,6269,9491000,
01192639,1,,PASSEIO,MARACA (RSL MOD 04 MARACA),674,RIVIERA,11262015,SP,2965,8112500,
02813852,1,,ALAMEDA,VICENTE PINZON,144,VILA OLIMPIA,04547130,SP,7107,5223100,
04565874,1,GARSKE,RUA,NOSSA SENHORA DE FATIMA,474,SANTA PAULA,09540100,SP,7077,6204000,
04565957,1,C P T O - CLINICA ODONTOLOGICA,RUA,RIBEIRO DO VALE,152,BROOKLIN PAULISTA,04568000,SP,7107,8630504,
04566333,1,RENNOPAOLINELLI ADVOGADOS,AVENIDA,ANGELICA,2163,CONSOLACAO,01227200,SP,7107,6911701,
04566612,1,LOJA MACONICA 20 DE NOVEMBRO,RUA,CORONEL LUIZ DA SILVA BATISTA,245,JARDIM IRAJA,14020570,SP,6969,9430800,"9493600,9499500"
04566893,1,,RUA,DOUTOR ANTENOR BADDINI,151,INDIANOPOLIS,04084120,SP,7107,4789099,
01194348,1,,AVENIDA,GAL OSORIO,555,VILA TRUJILLO,18017013,SP,7145,6622300,7490104
04568785,1,,ESTRADA,"ESTRADA MUNICIPAL, NZP,162 KM 4,2",S/N,BAIRRO DO MASCATE GRANDE,12960000,SP,6749,9491000,
01195823,1,,AVENIDA,ELISIO CORD.SIQUEIRA,652,VL MANGALOT,05136000,SP,7107,4731800,"4732600,4520005,4729602"
04569603,1,CHAKAL MOTO CLUBE,RUA,CAMPOS SALLES,487,CENTRO,13960000,SP,7143,9430800,"9493600,9499500"
02817442,1,APM JOAO GERALDO DOS SANTOS EMEFEI,RUA,SAO ROQUE,431,VILA JAPAO,08599020,SP,6563,9430800,"9493600,9499500"
02817631,1,,RUA,GUILHERME GUERBAS,1.487,CENTRO,15290000,SP,6263,9312300,
02818033,1,EMEF DR. JOAO LEITE VILHENA,RODOVIA,DOS TAMOIOS,S/N,VARADOURO,12270000,SP,6599,9430800,"9493600,9499500"
01197545,1,,NUCLEO,CIDADE DE DEUS,S/N,VILA YARA,06029900,SP,6789,6470101,
02819644,1,AUTO POSTO MONTANA,RUA,CAP. JOAO POCCI,200,CENTRO,11900000,SP,6953,4731800,"4732600,4930203"
02819802,1,,RUA,ALVES GUIMARAES, 462,JARDIM PAULISTA,05410000,SP,7107,8112500,
01199346,1,,RUA,DIRCEU CAVALINI,100,RESIDENCIAL ATENAS,17700000,SP,6793,9430800,"9493600,9499500"
04573842,1,,PRACA,ALFREDO EGYDIO DE SOUZA ARANHA,100,PARQUE JABAQUARA,04344902,SP,7107,6470101,
04574136,1,,RUA,MAGDA,57,VILA BUENOS AIRES,03737220,SP,7107,9491000,
02821860,1,,RUA,EUCLIDES PACHECO,736,VILA GOMES CARDIM,03321000,SP,7107,8630504,
01201388,1,,RUA,DOS EXPEDICIONARIOS,169,SERICICULTURA,13150001,SP,6357,4684299,
04575645,1,FAMA EMPREENDIMENTOS & CIA,AVENIDA,GETULIO VARGAS,92,CENTRO,11730000,SP,6723,6810202,6810201
02822706,1,CARAVAN CONVINIENCIAS,ALAMEDA,PAULISTA,1650,JARDIM PAULISTANO (VILA XAVIER),14810282,SP,6163,4729602,"4712100,4721102,4723700,4729699"
02822801,1,,RUA,ELISARIO PRADO,15,BOTAFOGO,13020140,SP,6291,8112500,
02823087,1,,RUA,JOAO CARLOS AMAT,15,ITAIM PAULISTA,08111760,SP,7107,9499500,
02823156,1,,ESTRADA ESTADUAL,SP 112,S/N,RIO VERDE,18190000,SP,6157,2062200,"1813001,2061400,2063100,3321000,3821100,3822000,3900500,4669901,4686902,4789005"
02823364,1,EDIFCIO PILLAR,AVENIDA,DR. CARDOSO DE MELO,1460,VILA OLIMPIA,04548005,SP,7107,8112500,
02823571,1,,RUA,RAFAEL DE MARCO,175,PARQUE INDUSTRIAL DAS OLIVEIRAS,06765350,SP,7157,4633801,1099699
04577487,1,,RUA,MORVAN DIAS DE FIGUEIREDO,71,JD SANTA ROSALIA,18090210,SP,7145,7112000,"7119704,8532500,8533300,8542200,8599604,8599699"
02824701,1,CIRCOLO EMILIA,RUA,FREI CANECA,1071,CONSOLACAO,01307003,SP,7107,9430800,"9493600,9499500"
04578745,1,PAULAO DE ADAMANTINA - REPRESENTACOES COMERCIAIS,ALAMEDA,MARIA CANDIDA ROMANINI,33,CENTRO,17800000,SP,6101,4619200,
01204909,1,,RUA,SAO JOAQUIM,134,LIBERDADE,01508000,SP,7107,9430800,"9493600,9499500"
02825837,1,A.V. REMOCAO DE SUCATAS LTDA,RUA,CAFELANDIA,464,JARDIM ALVORADA,09180340,SP,7057,4330499,
04580405,1,,RUA,SANTA GERTRUDES,477,CHAC. SANTO ANTONIO,03408020,SP,7107,4619200,
04580790,1,CHAPECO CARGAS,RUA,LEONTINA BILLACHI BASSI,202,JARDIM PRESIDENTE DUTRA,07172480,SP,6477,4930202,4930203
02827214,1,CLIMAI,RUA,VENINA CHIACHIO ARROYO,944,NOVA MATAO,15990610,SP,6687,8630502,8610101
02827316,1,EDIFICIO VICTORIA SALAMENE,AVENIDA,CANDIDO JOSE LEITE,300,JD. NOVA APARECDA,14883352,SP,6587,8112500,
02827552,1,,RUA,DEZ,1076,JARDIM BOA VISTA,14620000,SP,6787,9499500,
02828031,1,,RUA,DOUTOR THEODORO LANGARD,801,BONFIM,13070760,SP,6291,8112500,
04582883,1,,RUA,VALSA DOS CASAIS,101,ITAIM PAULISTA,08121800,SP,7107,9499500,
04583008,1,HARMONY ADMINISTRACAO,AVENIDA,MANOEL GOULART,661,VILA OCIDENTAL,19015240,SP,6929,6462000,"6810201,6810202"
01208717,1,,RUA,IAIA,150,ITAIM BIBI,04542060,SP,7107,7112000,
02828791,1,ASSOCIACAO CULTURAL DE JULIO MESQUITA,RUA,JORGE MORAES BARROS,455,CENTRO,17550000,SP,6617,5920100,"5811500,5913800"
02828826,1,,RUA,PRESIDENTE SARMIENTO,179,VILA TUPIRY,11703630,SP,6921,8112500,
01209357,1,,AVENIDA,MARIA LEONOR,1222,PARQUE REID,09920080,SP,6377,2733300,"3513100,4221904,4652400,4669999,4689399,6202300,6203100,6462000,7020400,7739099,8599603,9511800,9512600"
03031951,1,,RUA,GIL DE OLIVEIRA,185,VILA MATILDE,03509020,SP,7107,8299799,
02829717,1,,RUA,S QUIRINO,750,VILA GUILHERME,02056070,SP,7107,4221905,"7490104,8299799"
02829723,1,,AVENIDA,ENGENHEIRO ALBERTO DE ZAGOTTIS,897,JARDIM TAQUARAL,04675085,SP,7107,6462000,
01210048,1,,AVENIDA,NOSSA SENHORA DA PENHA,530,PENHA,12929470,SP,6251,2840200,"2790299,3321000,2229302"
01210165,1,,RUA,7 DE SETEMBRO,415,CENTRO,12120000,SP,7197,0810006,0990403
04585234,1,CONDOMINIO EDIFICIO MAFALDA RIELLI SARAGIOTO,RUA,DOS ESPEDICIONARIOS,200,CENTRO,13930000,SP,7133,8112500,
04585656,1,INSTITUO TEU SONHO MEU SONHO,RUA,TODOS OS SANTOS,137,JARDIM EVEREST,05602010,SP,7107,8800600,
04585987,1,SEZANE,AVENIDA,AUGUSTO ANTUNES,38,LIMOEIRO,08051370,SP,7107,4755502,
04586068,1,ARTS'S SAT,RUA,JOAQUIM PEDRO DA SILVA,25,JARDIM SAULO ALVES,15120000,SP,6751,9312300,
04586148,1,INEPAR - MORAES DANTAS,ESTRADA,MUNICIPAL EUCLIDES MARTINS,2170,POLO AERONAUTICO,14813000,SP,0798,4120400,4299501
02831255,1,,RUA,MICHEL OUCHANA,50,JACANA,02276140,SP,7107,9491000,
04586829,1,IMPERMEABILIZADORA RADIAL,RUA,VISCONDE DE PARNAIBA,124,BRAS,03044000,SP,7107,4330401,"4330405,4744099"
01211930,1,,RUA,WADY ELIAS,191,JD. ALVORADA,15910000,SP,6727,8531700,
04587293,1,,AVENIDA,ITALIA,210,CIDADE JARDIM,13416490,SP,6875,6911701,
01212681,1,,RUA,RODOVALHO JUNIOR,427,PENHA DE FRANCA,03605000,SP,7107,9430800,"9493600,9499500"
02832552,1,APAMJ,RUA,MAJOR GURGEL,222,CENTRO,12270000,SP,6599,9430800,"9493600,9499500"
04587965,1,ASSOCIACAO DA DIVINA MISERICORDIA,AVENIDA,NACOES UNIDAS,330,VILA NOVA,11520140,SP,6371,9430800,"8511200,8512100,8513900,8599699,8730102"
02832805,1,,RUA,ERASMO BRAGA,313,JD.CHAPADAO,13070147,SP,6291,8112500,
02833714,1,,RUA,SERRA DE BRAGANCA,1455,TATUAPE,03318000,SP,7107,9430800,"9493600,9499500"
04589795,1,,RUA,JACOB EMMERICH,379,CENTRO,11310070,SP,7121,9412099,
04590637,1,,RUA,JOAQUIM CANDIDO DE AZEVEDO  MARQUES,1121,IBIRAPUERA,05688021,SP,7107,8112500,
01215624,1,,RUA,WERNER VON SIEMENS,111,LAPA DE BAIXO,05069900,SP,7107,4930202,"4399104,7020400,7732201"
02835844,1,,RUA,PROF.DR.MASAHARU TANIGUSHI,291,JD MORADA DO SOL,13347460,SP,6511,4712100,
02835880,1,APM DA EM JOCINEIA DE MELO,RUA,DAS AMEIXEIRAS,451,JARDIM PETROPOLIS,06719052,SP,6361,9430800,"9493600,9499500"
01216641,1,,RUA,BATATAES,523,JD PAULISTA,01423010,SP,7107,6462000,
04592140,1,JPN XUA,AVENIDA,JOSE NICOLAU ESTABILE,111,SANTO ANTONIO,13290000,SP,6647,4731800,"4732600,4729602"
02836384,1,CONDOMINIO RESIDENCIAL FLAMBOYANT,RUA,FRANCISCO LAMAS,55,JARDIM ARMENIA,08780790,SP,6713,8112500,
02837879,1,LOTEAMENTO CARANGOLA,FAZENDA,CARANGOLA,S/N,JD BELA VISTA,14830000,SP,6975,4110700,
02837944,1,AUTO POSTO COONAI,RUA,CORONEL ANDRE VILELA,313,CENTRO,14470000,SP,6841,4732600,
02837981,1,ACRNBC/FM,AVENIDA,CORONEL ALBINO ALVES GARCIA,961,CENTRO,18960000,SP,6225,6010100,
02838447,1,CAPUAVA COGERACAO,RUA,LIBERO BADARO,293,CENTRO,01009000,SP,7107,6462000,
04595123,1,,RUA,ALMIRANTE BARROSO,20,CENTRO,13860000,SP,6105,4731800,"4732600,4729602"
02838889,1,,RUA,EIRAS GARCIA,213,VL MONUMENTO,01550030,SP,7107,9430800,"9493600,9499500"
02838989,1,,RUA,CARLOS BAPTISTA DE MAGALHAES,123,JARDIM MARAJOARA,04648260,SP,7107,8112500,
04595423,1,EQUILIBRIUM CONSULTORIA EM NUTRICAO E BEM ESTAR,RUA,JOSE VERSOLATO,111,CENTRO,09750730,SP,7075,8650002,8230001
01220341,1,LOPES SERVICOS CONTABEIS,ALAMEDA,FERNAO DIAS,530,CENTRO,17800000,SP,6101,6920601,
02839572,1,,RUA,DR. ABERLARDO VERGUEIRO CESAR,533,BROOKLIN PAULISTA,04635080,SP,7107,8112500,
02840219,1,,RUA,TIBIRICA,559,BROOKLIN PAULISTA VE,04622011,SP,7107,8112500,
01221067,1,,RUA,IVON FERREIRA DOS SANTOS,161,PARQUE CIDADE NOVA,13845428,SP,6715,9430800,"9493600,9499500"
01221551,1,,RUA,CONSELHEIRO JUSTINO,580,CAMPESTRE,09070580,SP,7057,6201501,"4751201,6204000,6209100,6203100,6202300"
04597658,1,VIRTUAL GATE,ALAMEDA,RIO NEGRO,1084,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAV,06454000,SP,6213,6203100,"6202300,6201501,4751201,3329501,6204000,7490199,6209100,9521500,6399200"
04597857,1,,ALAMEDA,FRANCA,715,ALPHAVILLE,06474070,SP,6213,6619399,6619305
04597958,1,CONDOMINIO EDIFICIO AMANDA,RUA,SANTANA DE IPANEMA,526,VILA MIRIM,11704590,SP,6921,8112500,
